,author_id,id,text,created_at,Keyword,geo
109,1242510628473966592,1450099201988247555,"$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $cbbt $dsgt $tpii $idex $tspg $tsnp $opti $neca $hcmc $solo $pola $nio $tsla $alyi $appl $cciv $alpp $pton $boxl $appl $enzc $ayro $novn $ctrm $atvk $btc $jmia $plug

Get +$5600 $usdt
Join free ⬇️
https://t.co/zrqxRrZ4Qo",2021-10-18T13:59:25.000Z,APPL,
110,808420760805146624,1450099190915375109,@feisty_Appl 😩,2021-10-18T13:59:23.000Z,APPL,
111,9276642,1450098570431025152,"RT @fmontes: Mi predicción del #AppleEvent mañana

1️⃣ Apple saca Macbooks
2️⃣ Los que usan Linux y Windows van a decir que ya ellos hacían…",2021-10-18T13:56:55.000Z,APPL,
112,1313846113997410306,1450096784559198214,"Check out this video ""#3 #CryptoCorner W/#BurbJones - #VET $Vet &amp; #APPL $APPL - #PremarketPower"" https://t.co/UaktVZ0por

Sub to my #YouTube https://t.co/A61bxbmJpz

#stocks #cryptocurrency #AMC #GME #ADA #eth #ethereum #litecoin #matic #SHIBA",2021-10-18T13:49:49.000Z,APPL,
113,15326027,1450096716749758470,Galaxy Z Flip3 da 199€: Samsung supervaluta gli iPhone usati con prezzi Top https://t.co/P7vSrUn4QE via @HDblog https://t.co/Whp6NklakH,2021-10-18T13:49:33.000Z,APPL,
114,16994466,1450095719193276416,"Galaxy Z Flip3 da 199: Samsung supervaluta gli iPhone usati con prezzi Top
 #digilosofia https://t.co/lLn2ytyX0h 
 https://t.co/WEVOKwkoXl",2021-10-18T13:45:35.000Z,APPL,
115,57077900,1450094509447057409,Galaxy Z Flip3 da 199: Samsung supervaluta gli iPhone usati con prezzi Top https://t.co/TUfOiEBHO6 via @HDblog,2021-10-18T13:40:47.000Z,APPL,
116,2283513331,1450094337191292931,"@leongreen @Scobleizer APPL innovated the OS game, and the phone game - but they most decidedly did not bring anything new to the earpod or smartwatch game, except their brand value.",2021-10-18T13:40:06.000Z,APPL,
117,604859518,1450093936060637188,@RyukomeiJoestar @appl_moi_sam @sam_yass_ @iselemramos Tu m’envies bcp vu les paragraphes # mon copain me mets bien je souris à la vie je vais pas pleurer pour des twittos sans vie bye le rageu,2021-10-18T13:38:30.000Z,APPL,
118,1187889251414876160,1450093745748287499,Foodie Beauty Got Something To Say To The YouTube Underground While Appl... https://t.co/0UDWwzkSyS via @YouTube,2021-10-18T13:37:45.000Z,APPL,
119,1423455927164932102,1450093589279674374,"RT @fmontes: Mi predicción del #AppleEvent mañana

1️⃣ Apple saca Macbooks
2️⃣ Los que usan Linux y Windows van a decir que ya ellos hacían…",2021-10-18T13:37:07.000Z,APPL,
120,1044858754645323776,1450093532220383233,Int. J. of Appl. Mech. articles published in 2021: Nonlinear Bending Analysis of Hyperelastic Plates Using FSDT and Meshless Collocation Method Based on Radial Basis Function (https://t.co/8gUfNYhOLK) #method #plate #nonlinear #ijam https://t.co/RR8rFEtdPY,2021-10-18T13:36:54.000Z,APPL,
121,1037817989180149760,1450093490516467715,"@markets And smart #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T13:36:44.000Z,APPL,
122,1037817989180149760,1450091936321265666,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T13:30:33.000Z,APPL,
123,1037817989180149760,1450091811725271040,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T13:30:03.000Z,APPL,
124,1175792764094562304,1450091804901056516,"＼ ランキング:14位 1,080円 ／【楽天3年連続1位】 iPhone 充電ケーブル ライトニングケーブル Lightningケーブル appl...22:30
https://t.co/tiHw6mV4Hc",2021-10-18T13:30:02.000Z,APPL,
125,1037817989180149760,1450091586889596932,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T13:29:10.000Z,APPL,
126,1037817989180149760,1450091020889346055,"@markets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T13:26:55.000Z,APPL,
127,1313846113997410306,1450090876630298624,#3 Crypto Corner W/Burb Jones - VET &amp; APPL - Premarket Power https://t.co/y3REk5Vkwb,2021-10-18T13:26:21.000Z,APPL,
128,1450088372794396674,1450090646786613252,"God knows we’re all drawn toward what’s beautiful and broken
That's the world out there, little green appl

إن للشيطان مكائد ، فمن وفق لمع
♕•ﻜٕوِدٓ•♕ 
$ﺧٕٓصٍٓم$ 
كل AA168
لبس OMG100
هاي بيبي FF40
6 ستريت UKI
فورديل DZ2
فورهير A61
سيتروس SX75",2021-10-18T13:25:26.000Z,APPL,
129,1450088926136487936,1450090644240744457,"There are only two kinds of people who can drain your energy
That's the world out there, little green appl

المتشائم لا يرى من الحياة سوى 
♕•ﻜٕوِدٓ•♕ 
$ﺧٕٓصٍٓم$ 
كل N29
لبس OMG100
هاي بيبي FF40
6 ستريت TBL
فورديل FAL803
فورهير B55
سيتروس SX75",2021-10-18T13:25:25.000Z,APPL,
130,1450087085000609793,1450090642055614469,"God knows we’re all drawn toward what’s beautiful and broken
That's the world out there, little green appl

اعلم أن مالكَ لا يغني الناسَ ك
♕•ﻜٕوِدٓ•♕ 
$ﺧٕٓصٍٓم$ 
كل AA169
لبس OMG100
هاي بيبي FF40
6 ستريت TBL
فورديل VOX90
فورهير B55
سيتروس SX50",2021-10-18T13:25:25.000Z,APPL,
131,1450086241530105864,1450090641417900033,"There are only two kinds of people who can drain your energy
That's the world out there, little green appl

أتعس القلوب وأشقاها، أرقها حسً
♕•ﻜٕوِدٓ•♕ 
$ﺧٕٓصٍٓم$ 
كل N29
لبس OMG100
هاي بيبي FF40
6 ستريت TBL
فورديل FAL803
فورهير B55
سيتروس OMG",2021-10-18T13:25:24.000Z,APPL,
132,1450088772859727874,1450090640445001728,"During the first millennium BCE, even the beer-loving Mesopo
That's the world out there, little green appl

جائزة نوبل بالون نجاة يُلقى لس
♕•ﻜٕوِدٓ•♕ 
$ﺧٕٓصٍٓم$ 
كل N30
لبس OMG100
هاي بيبي FF40
6 ستريت UKI
فورديل VOX89
فورهير A61
سيتروس SX75",2021-10-18T13:25:24.000Z,APPL,
133,1447928056698527752,1450090429983166472,"@emblematicwoman @appl_moi_sam @sam_yass_ @iselemramos Tu t'es fais entretenir et t'es fière de toi ? N'as-tu aucun amour propre ? 
Personne ne t'envie, sache-le , ta vie doit être sacrément nulle pour t'extasier d'être une assistée 
Et ton gars , c'est le roi des bêta providers pour vouloir entretenir une femme qui sert à rien",2021-10-18T13:24:34.000Z,APPL,
134,1126049946208071681,1450089897725816832,"@appl_e_lppa スクリム始まっちゃった！
次スクリム前とかあっぷるさんいたら誘います😎",2021-10-18T13:22:27.000Z,APPL,
135,1444245211287199752,1450087492384800777,"Hey, check out this server of real traders helping each other profit💸💸

🔶Chat-R00m details in B!0🔷

$BTC $ANY $BTBT $CEI $BBIG $OCGN $APPL https://t.co/H6Jq63m9c5",2021-10-18T13:12:54.000Z,APPL,
136,1274813479522836481,1450087396683419652,"10am PST / 1 PM PST

Apple Unleashed begins. Expect the unexpected. 

#AppleEvent $APPL https://t.co/wzr4Owcx0S",2021-10-18T13:12:31.000Z,APPL,
137,105252519,1450086796390551552,Lotus Sutra Buddhist Garden in Parigné l'Evêque : Lotus Sutra Buddhist Garden in Parigné l'with Appl... https://t.co/duIWX0CSH7,2021-10-18T13:10:08.000Z,APPL,
138,105252519,1450086734637715457,Lotus Sutra Buddhist Garden in Parigné l'Evêque : Lotus Sutra Buddhist Garden in Parigné l'with Appl... https://t.co/9RLQkQFhJF,2021-10-18T13:09:53.000Z,APPL,
139,105252519,1450086608103956481,Lotus Sutra Buddhist Garden in Parigné l'Evêque : Lotus Sutra Buddhist Garden in Parigné l'with Appl... https://t.co/sbLYeKxHCG,2021-10-18T13:09:23.000Z,APPL,
140,1382890344132407297,1450085113606279170,"@EarningsAhead Update for $LMFA, shorts are getting desperate to borrow shares now! lets make them cover soon this week when $BTC hit ATH

$ANY $BTBT $CEI $BBIG $OCGN $APPL https://t.co/uof2Og5PXG",2021-10-18T13:03:27.000Z,APPL,
141,1448140117856514055,1450084202519482369,"RT @AxieKawaii: Are YOU STILL LOOKING for an Axie Scholarship?😃

Your wait is Over. We have LIMITED slots available.

Apply NOW!🔴

We give…",2021-10-18T12:59:49.000Z,APPL,
142,1381697830570627079,1450081784734130177,@L_Anelkaffaire @appl_moi_sam @ToupiK_ @feeju_ @theomcx Oue le sang,2021-10-18T12:50:13.000Z,APPL,
143,1259247011678818305,1450079976015945728,@_Pessinho @appl_moi_sam @ToupiK_ @feeju_ @theomcx T'es frustre ou quoi mon reuf,2021-10-18T12:43:02.000Z,APPL,
144,1438885794681290754,1450078083919220738,#LATOKEN Recevide all aridop pamenty it is good appl,2021-10-18T12:35:31.000Z,APPL,{'place_id': '00ee1c8e0c090754'}
145,1440596385837957123,1450078002969133056,科技股现在还应该持有吗？债券市场对美联储态度的真实反映 黄金在市场危机出现前会跌到哪 Dji、Wti、Appl、Asml、Baba、Amc、Z、USD/JPY、AUD/JPY、XAU https://t.co/UG0jVS3zcI https://t.co/ES9cxYPlX0,2021-10-18T12:35:11.000Z,APPL,
146,1137109062401843201,1450077448662626308,@216cali il s’appl comment,2021-10-18T12:32:59.000Z,APPL,
147,1382966097687818242,1450076942074589186,"#Facebook  to hire 10,000 in EU to work on metaverse $fb $appl $lcid $wish $clov $any $nflx $snap $nxtd #btc #Crypto https://t.co/xCtcRWI1OR",2021-10-18T12:30:58.000Z,APPL,
148,1199809269622824960,1450076523248164865,"Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $tsnp $opti $neca $dsgt $btc $jmia $plug https://t.co/FOnDYUoMTW",2021-10-18T12:29:18.000Z,APPL,
149,2566651437,1450075644151349253,@feisty_Appl 🤣🤣,2021-10-18T12:25:49.000Z,APPL,{'place_id': 'e4e259b0eab4b283'}
150,207561888,1450075406317486083,"@rubare_appl (´･ω･)ﾈｰ
あれこれ考えて文章にしようと思ったら話進んでやんの(^q^)",2021-10-18T12:24:52.000Z,APPL,
151,1199809269622824960,1450074847846060037,"Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9 

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc  $appl $cciv $cbbt $boxl $tsnp $opti $neca $dsgt $btc $jmia $plug https://t.co/mJbI4VUrAt",2021-10-18T12:22:39.000Z,APPL,
152,796631329,1450074578311655426,"RT @lacoleredejesus: Dernier appl avant que la frontière soit fermée , que la dictature soit enclencher , que ton pays soit une prison à ci…",2021-10-18T12:21:35.000Z,APPL,
153,1444061533286371329,1450073117888589831,"Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/utrYXRkPGb 

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv https://t.co/rGkudIhvbs",2021-10-18T12:15:47.000Z,APPL,
154,1437019438436401154,1450072418081411079,try ko nga mag appl sa feu tas surprise ko sila mama sa tuition fee na babayaran HAHAHHAHAHAHA,2021-10-18T12:13:00.000Z,APPL,
155,1242510628473966592,1450072202158673922,"The largest company in cloud mining
Get Bonus 30% ⬇️
https://t.co/htaQf9zreG

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe  $opti $neca $hcmc $cbbt $dsgt $tpii $idex $tspg $tsnp $ayro $boxl $appl $enzc $alyi $appl $cciv $alpp $pton $novn $ctrm $atvk $btc $jmia $plug https://t.co/7Mz6707WMB",2021-10-18T12:12:08.000Z,APPL,
156,1350191394,1450071900198260742,No work bet! Finna go appl to this apt😎,2021-10-18T12:10:56.000Z,APPL,
157,19853881,1450070477217599488,"Die Kinder der ""Springerstiefel mit weissen Schuhbendeln"" kommen mit Techno und in weissen Marken-Sportschuhen daher. ""Wien"" ist ist auch an andern Orten (via@Helmut Appl) https://t.co/HwNINcKbQ5",2021-10-18T12:05:17.000Z,APPL,
158,2999639392,1450070458783649797,"Any of these comments sound familiar???

""So far, five different recruiters have reached out claiming to have the 'perfect fit' for me, but I've been ghosted by all of them.""

""Since graduating in May and sending out nearly 70 appl…https://t.co/SQye7nJr8g https://t.co/Qf6KV5GXsd",2021-10-18T12:05:13.000Z,APPL,
159,26589958,1450067956172345350,"RT @Furukiller: Here is last weeks review. I am 40 winners, 3 losses and 3 pushes for the past 2 weeks! All time stamped for you to see! le…",2021-10-18T11:55:16.000Z,APPL,
160,1037817989180149760,1450067946861207560,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T11:55:14.000Z,APPL,
161,1037817989180149760,1450067850496991240,"@WSJmarkets #FED members dumped #stocks  including $AMZN, $TSLA and $APPL in preparation to #StockMarket crash, using ""ethics concern"" as BS excuse! 

https://t.co/9yUt5F6Lae",2021-10-18T11:54:51.000Z,APPL,
162,2866506048,1450067672776028162,@feisty_Appl 😅😅😅,2021-10-18T11:54:08.000Z,APPL,
163,15277683,1450066619762307080,RT @palmfancom: appl storeが「少しだけお待ちください」モード。,2021-10-18T11:49:57.000Z,APPL,
164,1242510628473966592,1450065213273817089,"Learn to Earn
Join free ⬇️
 https://t.co/FXlSA3Ks3j

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $cbbt $dsgt $tpii $idex $tspg $tsnp $opti $neca $hcmc $solo $pola $nio $tsla $alyi $appl $cciv $alpp $pton $boxl $appl $enzc $ayro $novn $ctrm $atvk $btc $jmia $plug https://t.co/JlFZbRKwHA",2021-10-18T11:44:22.000Z,APPL,
165,40675540,1450065192985915400,appl storeが「少しだけお待ちください」モード。,2021-10-18T11:44:17.000Z,APPL,
166,1192180964681756677,1450064893277769731,"Morning Market Analysis is LIVE! Covering the market rebound, levels, headlines, internal buying, earnings, top stocks in play and more!

https://t.co/zgDMljlNBs

$SPY $QQQ $IWM $TNX $TSLA $APPL $AMZN $HX $MARA $HUT $AA $UPST $AFRM $FUTU $GTLB $XPEV $RCL $DDOG $NET $NFLX

#stocks",2021-10-18T11:43:06.000Z,APPL,
167,356055824,1450063412654841861,"久しぶりに #中田敦彦YouTube大学 みたらこれからは
オートリーのミルクを飲んで🥛インポッシブルのバーガーを食べて🍔Appleの車を呼ぶ時代だー🚗‼️って熱弁してたw
相変わらず人に分かりやすく説明するの上手すぎ😌
#気候変動と脱炭素ビジネス
$APPL $OTLY https://t.co/34RrRwulcr",2021-10-18T11:37:13.000Z,APPL,
168,1381697830570627079,1450062691477987330,@L_Anelkaffaire @appl_moi_sam @ToupiK_ @feeju_ @theomcx C une lopsa,2021-10-18T11:34:21.000Z,APPL,
169,1259247011678818305,1450061960846917638,@_Pessinho @appl_moi_sam @ToupiK_ @feeju_ @theomcx ?,2021-10-18T11:31:26.000Z,APPL,
170,1438716217204871169,1450061591098052610,"Mon: -
Tues: $NFLX $JNJ $UAL $PG $HAL
Wed: $TSLA $IBM $HPQ $VZ $LVS
Thurs: $SNAP $INTC $T $AAL $LUV
Fri: $AXP $HON

$DIA $SPY $QQQ $IWM $VIX $aapl 

lovely scalp on appl this morning ,,, trade happened  done sorry 

Brexit was great for a laugh  #Brexit https://t.co/2hgpU8V3N1",2021-10-18T11:29:58.000Z,APPL,
171,1250576650187599872,1450061553693126658,"Here is last weeks review. I am 40 winners, 3 losses and 3 pushes for the past 2 weeks! All time stamped for you to see! let me know if you want the power point to review.
$AMD $DDOG $APPL $HUT $GOOGL $SNOA and more
https://t.co/VRXen6f9Nj",2021-10-18T11:29:49.000Z,APPL,
172,62870466,1450059936348741634,"@mrsbetsygood @Electrolux Oh no, Betsy! Sorry this has happened. Plz take a moment to send us a DM with your appl &amp; contact info so that we can discuss further. ~Courtney",2021-10-18T11:23:24.000Z,APPL,
173,1242510628473966592,1450055643675729929,"The largest company in cloud mining
Get Bonus 30% ⬇️
https://t.co/htaQf9zreG

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $cbbt $dsgt $tpii $idex $tspg $tsnp $opti $neca $hcmc $ayro $boxl $appl $enzc $alyi $appl $cciv $alpp $pton $novn $ctrm $atvk $btc $jmia $plug https://t.co/XQvHoiOhb9",2021-10-18T11:06:20.000Z,APPL,
174,1060307286575452160,1450053224426246148,@andrew_appl Mine do too 😃,2021-10-18T10:56:44.000Z,APPL,
175,1341907908905332738,1450052985078308867,"$nu 1,2.22:00.2,0!!.g.o.el.mus.appl. to.fu.ita

- h.e.a -100-r.e.d.y lama b.u.y h.a.d r.d.y gogo
 TAKEOFF
$btc $eth $omg $dnt $xrp $trx https://t.co/xdaGw8JQw4",2021-10-18T10:55:46.000Z,APPL,
176,1128899610460557312,1450051784907452421,"Resp. sir, I have given a appl. to SDO (viddut) to reduce load from 2kw to 1 kw of a/c id no. 0415124000 on 5-08-2021,in which JE checked my mtr &amp; said I will do the same but till now no response because he wants some money to do it.plz help me @EMofficeUP @dvvnlagra @dvvnlbanda https://t.co/KIWEjWwWLy",2021-10-18T10:51:00.000Z,APPL,
177,1039878498356264960,1450051731459563528,Here's what to expect from $APPL's launch event today according to @benwood: https://t.co/RvyAIylHym,2021-10-18T10:50:48.000Z,APPL,
178,380749300,1450046518107459589,"@1kg_appl It’s all happening. Just a few more hours until the special #AppleEvent starts at 10:30 PM IST.

Reply #optout to opt out.",2021-10-18T10:30:05.000Z,APPL,
179,1073583094479941632,1450044913157033986,@fbh_sinje @Axwl_ll @gauchosace @BackWunna @appl_moi_sam @Neil_Adel 🤣🤣,2021-10-18T10:23:42.000Z,APPL,
180,1450043673673093121,1450043931564068866,"There are moments in every relationship that define when two peop
The work of redemption is appl

اعلم أن مالكَ لا يغني الن
♕•ﻜٕوِدٓ•♕ FUN61
$ﺧٕٓصٍٓم$ IEP
نِمَشٍيِّ فوغا كلوسيت مَفَارِش الْحَبِيب ايهرب

القراءة جعلت دونكيشوت إنس",2021-10-18T10:19:48.000Z,APPL,
181,1199809269622824960,1450043534648745985,"Automatic Mining System Extra $BTC $ETH
The world's largest and most secure cloud mining site
Get Bonus 30% ⬇️
https://t.co/KiE41CYre9 

$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv https://t.co/dn896iTbcC",2021-10-18T10:18:13.000Z,APPL,
182,1419613450460930048,1450041390432456707,"RT @CryptoChartsJoe: $BTC by the end of 2021 should  have a bigger market cap than $GOOGL, $SILVER, and $AMZN

And some day $BTC will even…",2021-10-18T10:09:42.000Z,APPL,
183,1420095133094133763,1450491645271547904,"Options + Stock Alerts
Discord link below

To get 30% off type SAVE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $NBY $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $W $JAGX $INO $BYFC $TSLA $SPY $BOXL $AAPL $BNGO $DKNG $APPL $NVDA $WBA $CVS $CEI https://t.co/Fa10SWzgtP",2021-10-19T15:58:51.000Z,APPL,
184,1005494281862250498,1450491211471589382,@jbsuperman i dont want appl for it to shut down on me,2021-10-19T15:57:08.000Z,APPL,
185,176614979,1450489359078240259,Earnings don’t matter yet we rally for earnings season? 😂 $net $appl $spy $qqq $dia,2021-10-19T15:49:46.000Z,APPL,
186,1233332202,1450488076053073923,.@Target more than doubles number of @Apple shops-in-shop in time for the holidays. 📱💻🎧🎁🎯🍎🎄 $TGT $APPL @wwd https://t.co/RXrXbL3NvZ,2021-10-19T15:44:40.000Z,APPL,
187,1448017378793635849,1450487790676942849,"RT @NorthAtlFireSci: Job Opportunity with @nature_org 

Burn Crew Member/Women in Fire Fellowship

The Fellowship will prepare the candidat…",2021-10-19T15:43:32.000Z,APPL,
188,1282537886710104064,1450486242160910338,@JXYEVXNS @88dogman @Apple Appl support will literally have your new ones at your doorstep in hours lol,2021-10-19T15:37:23.000Z,APPL,
189,1344671720494526465,1450485677494308867,"Spotlight on #Australia 🇦🇺 🦘

The space sector in Australia accounts for $4.8B in revenue and 0.25% of GDP. #SpaceExploration accounts for 7% of total space activities. In fact, the most contributing segment at 80% is space appl... https://t.co/kTwSbkiWFB https://t.co/kTwSbkiWFB",2021-10-19T15:35:08.000Z,APPL,
190,1424375314373775364,1450485322614071306,"RT @AxieKawaii: Are YOU STILL LOOKING for an Axie Scholarship?😃

Your wait is Over. We have LIMITED slots available.

Apply NOW!🔴

We give…",2021-10-19T15:33:44.000Z,APPL,
191,791058659874701312,1450485313780977665,FYI #APPL ya cruzó @Palmieri888,2021-10-19T15:33:42.000Z,APPL,
192,1353211811638751234,1450485136869396486,"Most profitable trading community

$KODK $UAVS $GNUS $GEVO $ZOM $CHGG $DYNT $SPAQ $SPY $AMD $QQQ $XELA $XERS $IDEX $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $NIO $BNGO $CHFS $ATNM $ABIO https://t.co/wtsthrvUKj",2021-10-19T15:32:59.000Z,APPL,
193,1353211811638751234,1450484889254465538,"Options + Stock Alerts
Discord link below

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $AEPT $NBY $CLSN $CHFS $MARK $SHLO $NIO $DLPN $WKHS $CARV $SPY $QQQ $W $JAGX $INO  $BYFC $TSLA $NIO $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/lzdzuEN7Ww",2021-10-19T15:32:00.000Z,APPL,
194,1359927567298494479,1450484514720030723,$appl bouncing off resistance,2021-10-19T15:30:31.000Z,APPL,
195,14912281,1450484293520789507,RT @edschenck: @msiuba @roeckler Love those inflation PVR curves. Have to put in a plug for the original research documenting this phenomen…,2021-10-19T15:29:38.000Z,APPL,
196,1393098893672566789,1450484221022199808,@_appl_pie Спасибо ♥️,2021-10-19T15:29:21.000Z,APPL,
197,1136370591517290496,1450484097072107520,"RT @CanadaSands: 88 Energy's $EEENF Peregrine Oil Project Has Estimated Prospective Resource of 1.6 Bln Barrels

https://t.co/N2eVFAvLsU…",2021-10-19T15:28:52.000Z,APPL,
198,566353048,1450484054516584452,"@msiuba @roeckler Love those inflation PVR curves. Have to put in a plug for the original research documenting this phenomenon.

James Whittenberger J Appl Physiol. 1960 

https://t.co/zrMyoVwHw6 https://t.co/yTvRZ7nidW",2021-10-19T15:28:41.000Z,APPL,
199,1100497021872558080,1450483987726667779,"Hoje o appl vizinho me lembrou desse vídeo, eu acho ele a coisa mais linda do mundo.

https://t.co/4ucIQ5fGvd",2021-10-19T15:28:26.000Z,APPL,
200,759280348639395841,1450483701587091460,"@nypost Using 3rd party fabrics will void your Apple warranty.
Full Disclosure: Long $APPL",2021-10-19T15:27:17.000Z,APPL,
201,935082291768037376,1450481708529328132,@oopshako @Apple @appl simme simme more,2021-10-19T15:19:22.000Z,APPL,
202,1324521878665547776,1450481671409704960,@DVLAgovuk My son applied for a provisional driving licence online followed up by postal appl.with accompanying birth cert. On checking the status it now says application closed no driving licence issued. I don’t understand what this means.  Application no: 20211631731584.,2021-10-19T15:19:13.000Z,APPL,
203,1409735477385519109,1450481319180443654,not another appl music user https://t.co/hGx2Izgn3t,2021-10-19T15:17:49.000Z,APPL,
204,1295542454867750912,1450480777385299968,"RT @TheMarketDog: More innovation from $APPL

... Screen wipers for 25 bucks

Usually you get this free",2021-10-19T15:15:40.000Z,APPL,
205,1236678006166487040,1450480666647404548,@imcaracal @Apple @appl s me baby one more time,2021-10-19T15:15:14.000Z,APPL,
206,1435493390486052872,1450480065196797956,"RT @CanadaSands: 88 Energy's $EEENF Peregrine Oil Project Has Estimated Prospective Resource of 1.6 Bln Barrels

https://t.co/N2eVFAvLsU…",2021-10-19T15:12:50.000Z,APPL,
207,935082291768037376,1450480003389566980,@oopshako @Apple @appl gözlerini s juhygtdfghıj görme bi şeyi de,2021-10-19T15:12:36.000Z,APPL,
208,1450172464676302849,1450479778100776963,"Real traders helping each other profit !!! Wow! wow! 😱😱
 
$KODK $UAVS $GNUS 
$GEVO $ZOM $CHGG $DYNT $SPAQ
 $AMD $QQQ $XELA $XERS $IDEX
$APPL $BIOC $BIOL $IBIO $KTOV $BNGO
$TSLA $BABA   $PHUN $BOXL $HMHC $AYRO
$NOVN  $NIO $RRD $MARA $BKYI    $ADMP $DKNG $OAS $nkla https://t.co/8U2Lbach6m",2021-10-19T15:11:42.000Z,APPL,
209,1236678006166487040,1450479199488200707,@imcaracal @Apple neyse hevesi geçti?? @apple @appl,2021-10-19T15:09:24.000Z,APPL,
210,995394300002390017,1450478223624740876,"RT @FradeDuarte: F.O.M.O Alert:

You don't have to buy a company in the first few years of its existence to get big returns. The best compa…",2021-10-19T15:05:31.000Z,APPL,
211,1250576650187599872,1450477978219995142,$APPL Free chart of the week just smashing it today! The bonus chart of $FTNT smashing it as well! Make sure you sign up for the free chart of the week!,2021-10-19T15:04:33.000Z,APPL,
212,1450172464676302849,1450477939007451136,"Real traders helping each other profit !!! Wow! wow! 😱😱 $BTC $ETH
$cciv $spce $blnk $wkhs $solo $pola $nio $tsla $ipoe $ayro $hcmc $appl $enzc $alpp $novn $ctrm $pton $atvk $tpii $idex $tspg $alyi $appl $cciv https://t.co/Er7OvAIW3d",2021-10-19T15:04:23.000Z,APPL,
213,1384763870380576771,1450477258033057793,"【 #楽天 】 ランキング 【TV・オーディオ・カメラ】19位
【新品未開封/保証未開始】AirPods pro MWP22J/Aエアポッズプロ Bluetooth対応ワイヤレスイヤホン Appl…
価格 27030円

↓こちらから↓
 https://t.co/WHcY4pnKil https://t.co/fIWJBIvXks",2021-10-19T15:01:41.000Z,APPL,
214,726262657,1450477102298447878,"Read now in the J. Appl. Polym. Sci.: How does the temperature of polymer bead influence the kinetics of coalescence in additive manufacturing processes? by Sébastien Charlon &amp; team @univ_lille @IMT_NordEurope

https://t.co/RRZB1ya7JC

#polymers #JAPS https://t.co/0yvDqh01d5",2021-10-19T15:01:04.000Z,APPL,
215,77647774,1450477012871749648,#appl come thruuuuuuuu,2021-10-19T15:00:43.000Z,APPL,
216,58036833,1450476869325836301,This thread can be read here: https://t.co/DId71GSawK,2021-10-19T15:00:08.000Z,APPL,
217,58036833,1450476852771008523,"10/19/2021derful $Z $BITO $APPL #TedLasso

A thread ⬇️ https://t.co/DId71GSawK",2021-10-19T15:00:04.000Z,APPL,
218,1414822897219215368,1450476460112859136,"@appl_moi_sam @neexuss_ @theomcx @evackerman_ Sur la vie de ma mère, tu fais quoi avec tes yeux la mon frère ? Tu te fous de ma gueule là en fait ?",2021-10-19T14:58:31.000Z,APPL,
