,created_at,author_id,text,id,Keyword,geo
104,2021-10-14T23:59:02.000Z,45453584,"Look for the next 10x #altcoin

We all know the MEGA gains are had if you get in private presales of new projects ...
Well here it is and it's near sold out today ..
Follow: @MemecoinF
For more info 

Buy presale here;
https://t.co/HZNSpwQ2qP

#UniCrypt
$ttk $adapad $bscpad https://t.co/2zqNwycmh9",1448800545632923653,altcoin,
105,2021-10-14T23:58:56.000Z,1302172540215783426,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448800520391434241,altcoin,
106,2021-10-14T23:58:47.000Z,1158914629768101888,"RT @Ndiroh1998: @ShibFueL My entry sir

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoin #memecoin #p…",1448800483301224448,altcoin,
107,2021-10-14T23:58:45.000Z,1406267467668750336,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448800473914363908,altcoin,
108,2021-10-14T23:58:40.000Z,1447208551395430400,@kucoincom #Binance #Bsc #Buffdogecoin #Buffdogecoinarmy #Dogeprotector #Bsctomars #altcoin #Gateio https://t.co/VqWNfTLmVK,1448800455245533184,altcoin,
109,2021-10-14T23:58:37.000Z,1403582266857558017,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448800441773428740,altcoin,
110,2021-10-14T23:58:14.000Z,399801089,RT @BCBacker: Altcoin Market Cap continues the march upwards near the all time high. https://t.co/8l4bu2Bfkc,1448800346298478592,altcoin,
111,2021-10-14T23:58:06.000Z,3228663286,https://t.co/0FjvSifdW4 Stock futures are flat after S&amp;P has best day since March on strong earnings https://t.co/JcyoJ5hvi1 #airdrop #altcoin #cryptocurrencies,1448800312354123780,altcoin,
112,2021-10-14T23:58:04.000Z,1420640160111202308,"@AltcoinDailyio I am investing in altcoin. And buy token of elemon project. Why do I buy it. Because it’s a great project. Quality dev team, nice graphics, clear roadmap. @ElemonGame #Play2Earn #NFTgames #Elemon https://t.co/2ksC1bUE5z",1448800305575968771,altcoin,
113,2021-10-14T23:58:04.000Z,1443508980978905097,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448800304263151619,altcoin,
114,2021-10-14T23:57:58.000Z,1446492468321533961,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448800278178717696,altcoin,
115,2021-10-14T23:57:58.000Z,1364949709991907341,"RT @SatoshiStBets: What are your 3 altcoin picks for the next bull cycle?
Mine are:
#Doge
#IOTA
#SAFEMOON 
And of course, if I have to pick…",1448800277516144647,altcoin,
116,2021-10-14T23:57:56.000Z,1204744485004967937,RT @Dogeicorn_Token: Excited to announce that we will be Launching our Presale on @pinkecosystem  on 10/16. Make sure to checkout our Websi…,1448800269148454913,altcoin,
117,2021-10-14T23:57:48.000Z,45453584,"RT @MemecoinF: Did you know? That 1% of all transactions is allocated to a prize pool?
Once a week, one lucky holder gets the lot!
#memecoi…",1448800238672785414,altcoin,
118,2021-10-14T23:57:47.000Z,1442662031094534147,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448800231928123394,altcoin,
119,2021-10-14T23:57:36.000Z,1388365796552822784,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448800185002250242,altcoin,
120,2021-10-14T23:57:36.000Z,1394348784323207171,"RT @jessica86w: @LevelUpToken_ is LIVE!!!!!!! Healthy launch backed by smart capital investors @AngelsDefi and @SafeSolidity !!
#levelup
#a…",1448800184792616972,altcoin,
121,2021-10-14T23:57:35.000Z,1292188766946447360,"What's an #altcoin?

Alternative coins are crypto's launched after $BTC.

There's more than 5,000 ""alt coin"" #cryptocurrencies circulating.

More popular altcoins like #Ether and $XRP are often just referred to by name.

Visit our glossary to learn more!

https://t.co/DXMG5ZNlqG https://t.co/vUGNiVJ06D",1448800182062125063,altcoin,
122,2021-10-14T23:57:28.000Z,944611383328624641,"RT @CryptoChrist10: $Erza is the new $Nami 🤑

@ErzaInu @1goonrich @2goonrichZ @Cryptic_Maestro

 #Anime #altcoin #Ethereum $gojo $quid $tai…",1448800154618900487,altcoin,
123,2021-10-14T23:57:24.000Z,1244049749457731590,"@Underrated_Dom @davidgokhshtein @christinebarnum @cz_binance @_AndrewForte @gggoaaat @safemoon @hokkaiduinu @RealFlokiInu @itsmattnow Number 1 , number 2 and number 3 on the list were, are and will build history! $HOKK $FLOKI $SHIB the dream dogs!!! #HOKKFORCE #FlokiVikings #ShibaArmy !!! Let the vision unveil its true powers!!!! #altcoin #Memecoin #CryptoNews",1448800135790669830,altcoin,{'place_id': '001dfcdd3eb26fdb'}
124,2021-10-14T23:57:23.000Z,1432985790884114435,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448800131629780993,altcoin,
125,2021-10-14T23:57:19.000Z,1441136764693798917,"RT @Okami_mxsamurai: #mxs is not just a token, a community is a team and a philosophy, be a part of this team to achieve happiness

$MXS.X…",1448800113405698050,altcoin,
126,2021-10-14T23:57:11.000Z,1276755120340873217,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448800082053140512,altcoin,
127,2021-10-14T23:57:05.000Z,1311501666496077826,RT @btcnewsapp: SHIB Price : Will Shiba Inu Price Kill Another Zero With Launch Of Shiboshis? - Coinpedia via BTCnews for iOS https://t.co/…,1448800055897456642,altcoin,
128,2021-10-14T23:56:58.000Z,1438529520592580614,"@YEPBUSINESSMA15 @Altsteinn Great opportunity ! I did  30% in two days using altcoin signals from this  premium channel . Last one was  #AION with 14% profit .

 Don't miss this chance https://t.co/h7Er37rxBM

$GTO $GBYTE $PAI $OCN $MFT $QSP $PHX
⭕ 385580752 https://t.co/A3o2xFZQLA",1448800025790885890,altcoin,
129,2021-10-14T23:56:56.000Z,730394217290289153,RT @BCBacker: Altcoin Market Cap continues the march upwards near the all time high. https://t.co/8l4bu2Bfkc,1448800017381199872,altcoin,
130,2021-10-14T23:56:55.000Z,1399552260938502151,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448800014415794181,altcoin,
131,2021-10-14T23:56:49.000Z,632895852,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799991124824092,altcoin,
132,2021-10-14T23:56:45.000Z,1432957150247063553,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799973580050453,altcoin,
133,2021-10-14T23:56:42.000Z,1432985790884114435,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448799960359596032,altcoin,
134,2021-10-14T23:56:38.000Z,1391490590836019200,RT @TheMoonCarl: Altcoin season soon?,1448799942823272452,altcoin,
135,2021-10-14T23:56:30.000Z,1242696131831689216,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799909000351764,altcoin,
136,2021-10-14T23:56:19.000Z,1122908530628071426,#gistcoin #clubhouse #gisthouse  #gisthouseaudioapp #erc20tokans  #Dafi #Crowdsal #altcoin #NFT https://t.co/zNdyngJnqH,1448799865119588363,altcoin,
137,2021-10-14T23:56:18.000Z,1407975076759171075,"RT @CluCoin: CLU is hosting a pumpkin carving contest! The top three creators will earn $CLU. 
#crypto #altcoin 

Visit our discord announc…",1448799860455403521,altcoin,
138,2021-10-14T23:56:17.000Z,2332266913,"RT @jessica86w: @LevelUpToken_ is LIVE!!!!!!! Healthy launch backed by smart capital investors @AngelsDefi and @SafeSolidity !!
#levelup
#a…",1448799855158120449,altcoin,
139,2021-10-14T23:56:16.000Z,2909158166,SHIB Price : Will Shiba Inu Price Kill Another Zero With Launch Of Shiboshis? - Coinpedia via BTCnews for iOS https://t.co/vxIWLSgO8R,1448799852549263363,altcoin,
140,2021-10-14T23:56:03.000Z,589059046,@Fantolanterns @Crypt0Gengar @DefiWiz @ftm_ecologist @altcoin_tips @Fantomwhale +9000,1448799797536858116,altcoin,
141,2021-10-14T23:56:01.000Z,187465139,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799789081006091,altcoin,
142,2021-10-14T23:55:48.000Z,1343232819955335168,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448799733388955648,altcoin,
143,2021-10-14T23:55:42.000Z,1268889433694187527,"RT @thebooksweepers: $emax are seeds, u buy them, u bury them, u give them lots of love and they grow $ETH, lots of #ETH !!!!! 

……………………………",1448799710068854786,altcoin,
144,2021-10-14T23:55:38.000Z,1376369434051424258,"RT @World_Reclaimed: Be Ready #Holofamily 

#Holochain #altcoin #AltSeason #Crypto",1448799692905762818,altcoin,
145,2021-10-14T23:55:32.000Z,1447373904335548416,RT @CryptoVetXRP: SHIB Price : Will Shiba Inu Price Kill Another Zero With Launch Of Shiboshis? - Coinpedia via BTCnews on iOS  https://t.c…,1448799664355086346,altcoin,
146,2021-10-14T23:55:25.000Z,85264287,RT @Zoeyfx_: Which altcoin are you holding long term?,1448799635372347406,altcoin,
147,2021-10-14T23:55:20.000Z,1436590674850189314,"@ninafx_ @EthereumMAX_ Unbelievable ! I did  30% in two days using altcoin signals from this  premium source . Last one was  #POE with 17% profit .

 Join now and use it for free https://t.co/U7BtqsrTfk

$GTO $NANO $OST $ICN $MAID $QSP $LKY
⭕ 1110427979 https://t.co/EJs7e3LrWu",1448799616267345921,altcoin,
148,2021-10-14T23:55:16.000Z,1439762895630319616,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448799597791383556,altcoin,
149,2021-10-14T23:55:15.000Z,1379050673099079684,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448799594670821381,altcoin,
150,2021-10-14T23:55:10.000Z,1364152039928954883,"Laatste weken is #BTC aan het knallen richting een nieuwe ATH, #ETH is de laatste dagen aan het volgen…!

What’s next? —&gt; Altcoin season! 😍

Nog even geduld! 🚀🚀",1448799572575281155,altcoin,
151,2021-10-14T23:55:09.000Z,1412155907773919236,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448799570146725890,altcoin,
152,2021-10-14T23:55:07.000Z,1412367850644279296,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799561200197632,altcoin,
153,2021-10-14T23:55:02.000Z,1373768939713495040,"Searches through the large amount of data, where you can find your lost coin easily. Search coin that is lost and generate income by selling it.

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #Defi #Dogecoin #Ethereum #ShiB #orangepilled https://t.co/pulNxiS7Zi",1448799539654270979,altcoin,
154,2021-10-14T23:55:02.000Z,1373768939713495040,"The most innovative search engine for Crypto Coins.

#binance #cryptomarket #bitcoinnews #invest #blockchainnews #bitcointrading #altcoin #forextrader #forex #bitcoins https://t.co/VLtvQpWDt2",1448799539234758656,altcoin,
155,2021-10-14T23:55:02.000Z,1373768939713495040,"Our Crypto Coin Search Engine can help you find a Crypto Coin. Millions of Crypto Coins can be searched from our search engine.

#binance #cryptomarket #bitcoinnews #invest #blockchainnews #bitcointrading #altcoin #forextrader #forex #bitcoins https://t.co/zLqeTofTeg",1448799539029217289,altcoin,
156,2021-10-14T23:54:51.000Z,1443609323150757892,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448799494561165312,altcoin,
157,2021-10-14T23:54:47.000Z,1347179379571376128,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799478622801922,altcoin,
158,2021-10-14T23:54:43.000Z,1340135941977993216,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448799462277582849,altcoin,
159,2021-10-14T23:54:39.000Z,1392007344465367040,"$Erza is the new $Nami 🤑

@ErzaInu @1goonrich @2goonrichZ @Cryptic_Maestro

 #Anime #altcoin #Ethereum $gojo $quid $tails $robin $luffy $saita $astro $kishu $hoge 

🌐Telegram: https://t.co/EtANyeYSrW

💻Website: https://t.co/AMTfzJ8aj1

📶Dextools Chart: https://t.co/mh5C7VGNXl",1448799445362036736,altcoin,
160,2021-10-14T23:54:36.000Z,963913510949302272,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448799431667585041,altcoin,
161,2021-10-14T23:54:28.000Z,252658322,RT @CoinMarketCap: Investing in cryptocurrencies for the first time? Not sure how to keep your assets secure? Here is a list of the best bi…,1448799396401877013,altcoin,
162,2021-10-14T23:54:20.000Z,88551769,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448799365229809664,altcoin,
163,2021-10-14T23:54:14.000Z,1391652841513652226,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448799337861976079,altcoin,
164,2021-10-14T23:54:13.000Z,344300483,"RT @CardanoFeed: Nervos 'Force Bridge' now live to allow cross-chain connection to Ethereum, Cardano, Polkadot - CryptoNinjas 

#Cardano #c…",1448799333093154816,altcoin,
165,2021-10-14T23:53:53.000Z,1377401482778132480,"RT @YUURI17184445: @cryptoSherlock0 @thebabyfloki @elonmusk  Baby Floki 🍼🐶 do do do do do 
@thebabyfloki

#BabyFloki #floki #Frunkpuppy #do…",1448799249081188355,altcoin,
166,2021-10-14T23:53:48.000Z,1422148936811257856,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448799229594378240,altcoin,
167,2021-10-14T23:53:48.000Z,1235907506293084161,"RT @TheMoonCarl: If you were to buy only one altcoin today, which one would you choose?",1448799228927619075,altcoin,
168,2021-10-14T23:53:46.000Z,1241379052272758784,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448799222174683146,altcoin,
169,2021-10-14T23:53:45.000Z,1377401482778132480,"RT @YUURI17184445: @cryptoSherlock0 @thebabyfloki @thebabyfloki 🍼🐶 THIS IS THE NEXT ONE!

#BabyFloki  gives #Dogecoin rewards 🎉
If you like…",1448799217506562054,altcoin,
170,2021-10-14T23:53:44.000Z,1434894041351475204,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448799214666879021,altcoin,
171,2021-10-14T23:53:43.000Z,759832060399726592,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448799208358690820,altcoin,
172,2021-10-14T23:53:41.000Z,1079298665645248512,I’ve reached a new low.. 💩 https://t.co/XW1fYejWlE - taking request until we get 🤜 😆 #nft #NFTCommunity #NFTGiveaway #nftart #NFTartist #shillme #100xcoin #PlayToEarngames #NFTarts #nftcollector #NFTdrop #poop #doge #btc #eth #ALTSEASON #shitcoin #altcoin #clucoin #ADA,1448799201689808900,altcoin,
173,2021-10-14T23:53:31.000Z,1383936006349488128,RT @cryp70dan: The week of the 18th can't come soon enough! Many exciting things on the way. #joinembr today across our socials and see wha…,1448799160115810305,altcoin,
174,2021-10-14T23:53:29.000Z,1430432116739874816,"RT @omid84510363: @stickytoffita #TasteNFT to the 1000X 🔥🚀🚀🚀

 @tastenft 💣🚀

 #Binance #BinanceSmartChain #BNB #BSC #100x #1000x #altcoin #…",1448799149529477125,altcoin,
175,2021-10-14T23:53:26.000Z,1397480691269611521,"[⭐️🔵 NEW LISTING⭐️]
[REVA] BEING LISTED IN COINMARKETCAP [SUPERAPIV2]

More Info in bio

$AU #Bitcoin #AutoCrypto #crypto #cryptocurrecy #BNB #ToTheMoon #BSC #BSCGem #GEM #altcoin #token",1448799135868592132,altcoin,
176,2021-10-14T23:53:18.000Z,1425470525082570762,"RT @CharlesBRKlee: $Klee is on the move.  Your bags packed?

#Kleearmy #kleerun #kleekaitoken #crypto #CryptoNews #altcoin #GameFi #playtoe…",1448799105908621312,altcoin,
177,2021-10-14T23:53:18.000Z,1430432116739874816,"RT @omid84510363: @CoinMarketCap #TasteNFT to the 1000X 🔥🚀🚀🚀

 @tastenft 💣🚀

 #Binance #BinanceSmartChain #BNB #BSC #100x #1000x #altcoin #…",1448799104851644417,altcoin,
178,2021-10-14T23:53:18.000Z,1391652841513652226,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448799103735926788,altcoin,
179,2021-10-14T23:53:02.000Z,1395337197058859016,"RT @ShibFueL: MEME CONTEST IN TG!!🤩😎

COME JOIN US!!

#Shibfuel #doge #Shiba #cryptomoonshots #Coingecko  #100x #1000x #bscGEM #BSC #altcoi…",1448799038074081283,altcoin,
180,2021-10-14T23:52:49.000Z,1206253717458243585,"@LevelUpToken_ is LIVE!!!!!!! Healthy launch backed by smart capital investors @AngelsDefi and @SafeSolidity !!
#levelup
#altcoin #ALTSEASON 
https://t.co/PGYIvwriaI https://t.co/YPLJSSluda",1448798981392318465,altcoin,
181,2021-10-14T23:52:47.000Z,1411646554444808194,"RT @TheMoonCarl: If you were to buy only one altcoin today, which one would you choose?",1448798975574908929,altcoin,
182,2021-10-14T23:52:46.000Z,1373334050048466946,"Nervos 'Force Bridge' now live to allow cross-chain connection to Ethereum, Cardano, Polkadot - CryptoNinjas 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #altcoin #blockchain #cryptocurrency #cryptonews #btc $ADA
https://t.co/8j3U7xSvym",1448798969681825792,altcoin,
183,2021-10-14T23:52:45.000Z,1373334050048466946,"Cardano's Charles Hoskinson Blasts The IMF For Anti-Crypto Comments 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #altcoin #blockchain #cryptocurrency #cryptonews #btc $ADA
https://t.co/w3o0D3diIj",1448798965424664579,altcoin,
184,2021-10-14T23:52:45.000Z,1262388163529658369,"se vc fala: ""aLtCoIn = ShItCoIn"", eu desconsidero totalmente seu argumento",1448798965261033477,altcoin,
185,2021-10-14T23:52:40.000Z,1873765669,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448798944633319448,altcoin,
186,2021-10-14T23:52:33.000Z,1447208551395430400,@MYLESGINVEST #Binance #Bsc #Buffdogecoin #Buffdogecoinarmy #Dogeprotector #Bsctomars #altcoin #Gateio https://t.co/xwkCJO34iz,1448798914220417024,altcoin,
187,2021-10-14T23:52:12.000Z,1038135471207903232,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448798825905156138,altcoin,
188,2021-10-14T23:52:06.000Z,1253040171139956736,"RT @mustea1907: 👀  new listing? 

#smaugstoken #Binance #dolar #euro #bnb #avax #kucoin #Gateio #xrp #ada #matic #eos #Solana #tron #atom #…",1448798803574804487,altcoin,
189,2021-10-14T23:52:01.000Z,1191635831242412032,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448798780363403297,altcoin,
190,2021-10-14T23:51:52.000Z,1311501666496077826,RT @CryptoVetXRP: SHIB Price : Will Shiba Inu Price Kill Another Zero With Launch Of Shiboshis? - Coinpedia via BTCnews on iOS  https://t.c…,1448798744598573059,altcoin,
191,2021-10-14T23:51:45.000Z,1266313403456303107,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448798712369541148,altcoin,
192,2021-10-14T23:51:44.000Z,1351445317833527304,"RT @B055Lady_Elle: $poodl

If you don't got it, get it. If you have it, #hodl this dog.

It's moving from #altcoin to #UtilityToken at ligh…",1448798708846325807,altcoin,
193,2021-10-14T23:51:43.000Z,1410177043900157952,"RT @RockstarDogeBSC: ✅ WE ARE NOW OFFICIALLY LISTED ON COINMARKETCAP!!! 🚀😎

#ROCKSTARDOGE #Binance #Crypto #altcoin #NFT #BSC
#BSCGem #Bitc…",1448798704907874322,altcoin,
194,2021-10-14T23:51:36.000Z,1194137939275464705,"RT @RetroCadeBSC: We have already given out over $250 worth of prizes on the Voicechat with @ShillyWonkaBSC
!! 

JUST LAUNCHED!
https://t.c…",1448798675551940614,altcoin,
195,2021-10-15T23:59:57.000Z,63685281,"RT @Yashar_Samurai: از همین امروز شروع کنید و با #MXS اتفاق های خوب زندگی خود را رقم بزنید😉🚀

🌐 تلگرام:
https://t.co/sBPgoCqkh2
🌐 توییتر:
@…",1449163165711933443,altcoin,
196,2021-10-15T23:59:57.000Z,1373483536217305093,RT @VOICEOFSHIBA: Every 5 hours I am asking @krakenfx to list #SHIB #cryptocurrency @CoinbasePro #SHIBARMY #ShibaSwap  #Bitcoin #blockchain…,1449163163748880384,altcoin,
197,2021-10-15T23:59:56.000Z,1436481388727848961,"$JEWEL
Amazing thanks to the team for this awesome opportunity, this project will be real huge in near future.
Join
@TiktokThuy
@FERI_W27
@CVeomy

#nft #gamefi #defi #crypto #HarmonyONE $ONE #defikingdoms #altcoin https://t.co/N7AgTqUwME",1449163159701377027,altcoin,
198,2021-10-15T23:59:54.000Z,1289683645175824385,RT @TheMoonCarl: What altcoin will pump the hardest when Bitcoin starts consolidating?,1449163153560928262,altcoin,
199,2021-10-15T23:59:50.000Z,1422159638489751556,RT @StancaAndrei96: @TheMoonCarl @CryptoIslandInc #Cisla1000x #CislaArmy #altcoin #BSC #BSCGems https://t.co/PRjIl29dVc,1449163134267060224,altcoin,
200,2021-10-15T23:59:44.000Z,1310051985224212480,"RT @DefiKingdoms: 🏰150 MIL TVL GIVEAWAY!!!🏰

💎300 $JEWEL &amp; 20 Tears😭to 20 WINNERS ⚔

⏰ENDS 10/18 @ 2AM UTC⏰

To Enter:
✅LIKE
✅RETWEET
✅TAG…",1449163110992859137,altcoin,
201,2021-10-15T23:59:41.000Z,1422159638489751556,RT @StancaAndrei96: @CoinMarketCap @CryptoIslandInc #CISLA #CislaArmy #altcoin #BSC #BSCGems 🏝🔝 https://t.co/7xWp3se75a,1449163096518377480,altcoin,
202,2021-10-15T23:59:40.000Z,1088415740175282176,"RT @DefiKingdoms: 🏰150 MIL TVL GIVEAWAY!!!🏰

💎300 $JEWEL &amp; 20 Tears😭to 20 WINNERS ⚔

⏰ENDS 10/18 @ 2AM UTC⏰

To Enter:
✅LIKE
✅RETWEET
✅TAG…",1449163096090685440,altcoin,
203,2021-10-15T23:59:33.000Z,1357443090143928324,@JamesDeanNFT @SkunkFrensNFT Going all out for this @quest_satoshi .Altcoin https://t.co/4tLmbd0IHo,1449163064813703168,altcoin,
204,2021-10-15T23:59:32.000Z,939719822027272192,"@ZapProtocol BREAKOUT IMMINENT🚀@ZapProtocol
#ListZAP
Audit Finalisation🔜MainNet Deploy🔜Promos🔜
PRICE DISCOVERY🔜#ZapNFT Market
ℹ️JOIN👉https://t.co/z7iYnF0pD6
#ORACLE Network
#DeFi DEX
#STAKE
#NODES
#MICROCAP
$1.83 ATH
100x💎#ALTCOIN
✅BUY $ZAP VIA @BitrueOfficial👉https://t.co/GFZdNXpzSj https://t.co/T5fsxpUfNH",1449163060686438404,altcoin,
205,2021-10-15T23:59:30.000Z,1239687453851758594,RT @Crypto_JulieG: Well hello big green candle #saitama #saita #SaitamaWolfPack #bullrun #altcoinseason #altcoins #altcoin #Crypto #CryptoN…,1449163054437093382,altcoin,
206,2021-10-15T23:59:12.000Z,1142369562538602496,"RT @DefiKingdoms: 🏰150 MIL TVL GIVEAWAY!!!🏰

💎300 $JEWEL &amp; 20 Tears😭to 20 WINNERS ⚔

⏰ENDS 10/18 @ 2AM UTC⏰

To Enter:
✅LIKE
✅RETWEET
✅TAG…",1449162978008260611,altcoin,
207,2021-10-15T23:59:12.000Z,2255106157,"@DefiKingdoms This is the great project🚀
@momotora1989 @wado2280 @527_japan 

#nft #gamefi #defi #crypto #HarmonyONE $ONE #defikingdoms #altcoin",1449162975453986816,altcoin,
208,2021-10-15T23:59:11.000Z,1312811796584071180,"RT @NanoINDC: ⏳NanoX coming soon ⏳

We can’t wait for our community to start using our revolutionary wallet NanoX 🤩

NanoX will act as a de…",1449162974128705538,altcoin,
209,2021-10-15T23:59:09.000Z,939719822027272192,"@POTUS BREAKOUT IMMINENT🚀@ZapProtocol
#ListZAP
Audit Finalisation🔜MainNet Deploy🔜Promos🔜
PRICE DISCOVERY🔜#ZapNFT Market
ℹ️JOIN👉https://t.co/z7iYnF0pD6
#ORACLE Network
#DeFi DEX
#STAKE
#NODES
#MICROCAP
$1.83 ATH
100x💎#ALTCOIN
✅BUY $ZAP VIA @BitrueOfficial👉https://t.co/GFZdNXpzSj https://t.co/J9AydOCuRT",1449162964355846146,altcoin,
210,2021-10-15T23:58:59.000Z,1406719234907021317,RT @VOICEOFSHIBA: Every 5 hours I am asking @krakenfx to list #SHIB #cryptocurrency @CoinbasePro #SHIBARMY #ShibaSwap  #Bitcoin #blockchain…,1449162923918512130,altcoin,
