,created_at,text,author_id,id,geo,Keyword
612,2021-10-19T23:59:49.000Z,That Bucks ring aint gold fam. FOH,1270873044605644803,1450612682013425666,,gold
613,2021-10-19T23:59:47.000Z,"RT @Trevor_Lane: Huh, he looks good in purple and gold",342536391,1450612676455899138,,gold
614,2021-10-19T23:59:47.000Z,📷 YILIN EN İYİ SENARİST ÖDÜLÜ ALDIM ÇOK ŞÜKÜR… 🤲🏼 ÖDÜL TÖRENİNDEN KARELER @bilgicliofficiall ve @blackbluemediaa imzasıyla International Gold Media Awards ( ULUSLARARASI ALTIN MEDYA ÖDÜLLERİ) Gecesinde YILIN EN İYİ SENARİSTİ Ödülüne Layık... https://t.co/L9dClqqa5o,2480541103,1450612675667537922,,gold
615,2021-10-19T23:59:47.000Z,"I found out everything that glitter ain’t gold 
  #6lack",1425010900705107993,1450612675503874051,,gold
616,2021-10-19T23:59:47.000Z,RT @vwewrestling: We’re back in action with some hard hitting matches that you will not want to miss! VWE’s Primetime starts at 6pm slt and…,1258985189386027009,1450612673586941953,,gold
617,2021-10-19T23:59:46.000Z,"RT @hapybrian: @MeCynic @SchlonguloV2 @washingtonpost Stating facts is not the same as ""views"".  He is a man.  That is not an opinion.  His…",1336403389874380800,1450612672530157573,,gold
618,2021-10-19T23:59:46.000Z,"In the current low interest rate and rising inflation environment, gold is the only asset that will maintain its value.

#gold #goldbars https://t.co/ueaywgBKLO",1171516245268516867,1450612672102293508,,gold
619,2021-10-19T23:59:46.000Z,"https://t.co/YLPMA520C3
Hermes Kelly Dance (Danse) Swift 1Z Jaune Poussin Gold Hardware / SHOP Here🎁#HermesAbove .com https://t.co/Ln7eZexrXn",1307809704219947010,1450612671963975686,,gold
620,2021-10-19T23:59:46.000Z,"RT @kobemurals: Purple and gold forever

Outside Staples Center for Lakers opening night https://t.co/8XPw3Dy7J6",1140400819101036544,1450612669757607938,,gold
621,2021-10-19T23:59:45.000Z,Bizarre action from both #Silver and #Gold in relationship to #DXY today…. Something has fundamentally changed. We are so close 😈 https://t.co/zZySfK2SMq,1303373065032785920,1450612665777332228,,gold
622,2021-10-19T23:59:45.000Z,"RT @charts_k: ""Permission to Dance"" has been certified RIAJ Gold for Downloads (100,000), @BTS_twt's third song to achieve this in Japan af…",1307949287205007360,1450612665655566336,,gold
623,2021-10-19T23:59:44.000Z,"@davidakin Vaccinated Homeland Security secretary Alejandro Mayorkas tests positive for Covid-19 proving vaccines either don't work, or lose effectiveness over time #COVID19 https://t.co/1jUJg436VC https://t.co/xKBjXgPEAR #Health #life #MONEY #GOLD #Australia #Canada #cdnpoli #USA #Foodie",192969056,1450612663457878021,,gold
624,2021-10-19T23:59:44.000Z,"RT @cartao_clonado2: ❗UNIDADE 
 
CLASSIC - R$ 40,00 - até 500 💰

STANDARD - R$ 45,00 - até 500 💰

GOLD - R$ - 50,00 - até 600 💰

PLATINUM -…",1100941296829640705,1450612663227191302,,gold
625,2021-10-19T23:59:43.000Z,"#DavisLopez next year 👀 for the unified WBA Super, WBA Regular, and WBA interim title? 

side note - I believe Roman Andreev (i think that’s his name) holds the WBA Gold so he still has to get that one for UNDISPUTED. https://t.co/JlfgbrmpHm",884248725777985538,1450612659565568000,,gold
626,2021-10-19T23:59:43.000Z,"@dergigi Gold's physicality was a technological flaw. If it could have been easily and securely transmitted over a communication network then there would have been no need to build central banks.

#Bitcoin is our only shot at a second chance.",979577414643728384,1450612658735128578,,gold
627,2021-10-19T23:59:42.000Z,@bangtannie_03 Stay gold,1429823592678658057,1450612654511325184,,gold
628,2021-10-19T23:59:41.000Z,Gold &amp; Silver: Early Oct. 19 Price Rally - What Just Changed? https://t.co/rkV5YznWsf via @YouTube,2293267616,1450612648308056072,,gold
629,2021-10-19T23:59:40.000Z,"RT @monsters_a_gogo: Solomon's Gold Series - Part 11: We Three Kings Wise Men Ophir, Sheba, S... https://t.co/Ifd5fLNuIi via @YouTube",1238282440302399488,1450612644558229504,,gold
630,2021-10-19T23:59:39.000Z,@docsquiddy Whoever named the game Devil May Cry stumbled on pure gold,4573000166,1450612641416630274,,gold
631,2021-10-19T23:59:38.000Z,"Gold hair fork metal - bee hair pin, rhinestone hair piece, wedding, women, nature https://t.co/iZmJaQ4IZx via @Etsy #handmade #salamander #giftideas #shopsmallbusiness #shopsmall #statement #women #style #womenswear #weddingday https://t.co/I62qwgpnqN",182980477,1450612637151027207,,gold
632,2021-10-19T23:59:38.000Z,"https://t.co/YLPMA520C3
Hermes Kelly Dance (Danse) Swift 1Z Jaune Poussin Gold Hardware / SHOP Here🎁#HermesAbove .com https://t.co/rd1uv0TBDf",1307809704219947010,1450612636861800454,,gold
633,2021-10-19T23:59:38.000Z,"RT @y0ungculture: wts // want to sale // lfb
♡sana feel special gold flower
💸60k💸

»»—&gt; good condi
»»—&gt; shopee 
»»—&gt; dm if you're intereste…",1429075385006788614,1450612636689698817,,gold
634,2021-10-19T23:59:37.000Z,"RT @ttractionlaw: Since the end of the gold standard and the start of a global money printing experiment at a global scale in 1971, while s…",1448105608905961476,1450612632424091651,,gold
635,2021-10-19T23:59:36.000Z,HAHAHA thank you Gold! Mahal rin kita 😆✨ https://t.co/WoN3TAc6uy,1206032896508608512,1450612630595375104,,gold
636,2021-10-19T23:59:36.000Z,"RT @BeckettUnite: Gold wrapped steaks &amp; burgers costing up to £1,500 that one diner described as “a bit of fun” are all the proof you will…",808847592104849409,1450612628678709256,,gold
637,2021-10-19T23:59:35.000Z,@mlbbfess Terharu pake benedetta bisa gold. 🥺 https://t.co/G2YWPFTzea,1227245976382926848,1450612625067286529,,gold
638,2021-10-19T23:59:35.000Z,"RT @lofcr1: Queen being photographed before being presented with a Gold disc for their album, “A Night At The Opera“. They were at the Les…",864471730814935041,1450612624706744320,,gold
639,2021-10-19T23:59:35.000Z,Red and Gold Asian Inspired Floral Tile Design Android Case https://t.co/CR2JyxIX5y #gift #giftideas #christmas #christmas2021 #christmascountdown #christmasgift #christmasgiftidea #ArtistOnTwitter,1196134551157760000,1450612624572358666,,gold
640,2021-10-19T23:59:35.000Z,"RT @zoneblackzone: 📌Promo Silver: 70K 11 grup (Indo,Asia,Jepang,Barat,Live,Shemale,Ngintip, Model indo,Model Luar) + Bonus Grup pedo/Under…",1184414771468046336,1450612623351762947,,gold
641,2021-10-19T23:59:34.000Z,"RT @bullgirlfriends: Meet Girlfriend #69

There will only be 4 number 69s in all the collection :
- Girlfriend #69
- Hippie #69
- Good Girl…",788155492312846336,1450612622240272388,,gold
642,2021-10-19T23:59:34.000Z,RT @RancidScales: bringing back the absolute gold that was /this specific deku/ I drew https://t.co/sFBp1B3z6d,1229111062177501184,1450612619837165576,,gold
643,2021-10-19T23:59:31.000Z,"New #InnerSoul masterpiece now on #opensea get your #3D glasses red-cyan. 

https://t.co/95YodWnFyQ

#BTC  #ETH  #gustavklimt  #NFT #BTC #nftcollector #NFTdrop #Binance #bitcoin #kiss #NFTcollectibles #NFTcollections #GOLD #satoshi",1299362858698969088,1450612608998989825,,gold
644,2021-10-19T23:59:31.000Z,RT @HenryCejudo: I’ll just leave at this. Ps you forgotv my other belt and my gold medal. Just saying @danawhite https://t.co/dOaSYQ4rIJ,1251722149469003776,1450612608499863554,,gold
645,2021-10-19T23:59:31.000Z,"RT @matrixgemhunter: 3 day, INTER GOLD CRYPTO on fire!!! @InterGoldCrypto
 
🤴https://t.co/CCTQA4KbDU
🔑 0x4eee76db24818bd4a7c98fd12ac4012571…",1427946335693533187,1450612608025829377,,gold
646,2021-10-19T23:59:30.000Z,"@RebelNewsOnline Vaccinated Homeland Security secretary Alejandro Mayorkas tests positive for Covid-19 proving vaccines either don't work, or lose effectiveness over time #COVID19 https://t.co/1jUJg436VC https://t.co/xKBjXgPEAR #Health #life #MONEY #GOLD #Australia #Canada #cdnpoli #USA #Foodie",192969056,1450612605609984000,,gold
647,2021-10-19T23:59:30.000Z,RT @vvvvv1989: OLD BUT GOLD✨ https://t.co/PPkya1gzaA,1317642848225828864,1450612604116738051,,gold
648,2021-10-19T23:59:30.000Z,"RT @JoyceCarolOates: Oops! Monarch caterpillar in the house, inexplicably. Worth its weight in gold many times over. https://t.co/3MzWYzuYk5",1276940419113390082,1450612602711777280,,gold
649,2021-10-19T23:59:27.000Z,"https://t.co/YLPMA520C3
Hermes Kelly Dance (Danse) Swift 1Z Jaune Poussin Gold Hardware / SHOP Here🎁#HermesAbove .com https://t.co/eyXbfuRvyc",1307809704219947010,1450612592939044864,,gold
650,2021-10-19T23:59:27.000Z,RT @HenryCejudo: I’ll just leave at this. Ps you forgotv my other belt and my gold medal. Just saying @danawhite https://t.co/dOaSYQ4rIJ,369281516,1450612592804868097,,gold
651,2021-10-19T23:59:27.000Z,@skylexez @InanimateTweet I will give you a hint... he sneezes his way into battle! Has a heart of gold and snot of green! And he just wants a friend!,1226924527168430086,1450612591168999427,,gold
652,2021-10-19T23:59:26.000Z,RT @xyndyrteano: Deserve akong ingatan kasi gold ako.,1179240578782883840,1450612587897364480,,gold
653,2021-10-19T23:59:26.000Z,"#sold in my #zazzle store #shopbycolor
Elegant #gold and #purple #floral #mandala #pattern #throwpillow 
#cushion #homedecor #boho 
https://t.co/tQOrCGqcBZ via @zazzle",1315163219929886722,1450612587880587265,,gold
654,2021-10-19T23:59:25.000Z,"「아기 상어」 해결해서 AC RATING이 6 올랐어요!
💛 Gold IV 1065 (+6)
#solvedac #BOJ16236
https://t.co/bFAu0eobO6",948536953019891712,1450612583237500930,,gold
655,2021-10-19T23:59:24.000Z,"RT @loveliveseries: #ニッポン放送「ラブライブ！シリーズのオールナイトニッポンGOLD」

💁‍♀️先日の放送は #radiko で放送から1週間聴くことができます。

聞き逃した方も、もう一度聴きたい方もCHECKすルビィ✌️👀✨

#ラブライブANN",102086971,1450612577105367044,,gold
656,2021-10-19T23:59:23.000Z,"RT @MaherGopherup: Messi Fifa 365 Gold
$5 https://t.co/TpSv1aqI9o",557135784,1450612574882603009,,gold
657,2021-10-19T23:59:23.000Z,Three Minutes of Pure Gold: Sojourner Truth’s “Ain’t I a Woman” Performed by Kerry Washington https://t.co/08k4pTbF55 via @YouTube,755464856229318657,1450612573347500033,,gold
658,2021-10-19T23:59:22.000Z,"RT @0hB7tCK5Kztnx6J: انه ذهب الحضاره المصريه الذي لازال يلمع حتي الان💛✨
It is the gold of the Egyptian civilization that still shines until…",3072315685,1450612568226140160,,gold
659,2021-10-19T23:59:21.000Z,"Gold is about to enrage, item level are not welcome here",785615218562912256,1450612565457784833,,gold
660,2021-10-19T23:59:20.000Z,"RT @btsfanbaseina: ""Permission to Dance"" telah disertifikasi RIAJ Gold untuk Unduhan (100.000), lagu ketiga BTS yang mencapai ini di Jepang…",1032497425024315392,1450612563956232195,,gold
661,2021-10-19T23:59:20.000Z,@aasavincent great list except for kevin the rest is gold,1355301808802045952,1450612561104211968,,gold
662,2021-10-19T23:59:18.000Z,"❗UNIDADE 
 
CLASSIC - R$ 40,00 - até 500 💰

STANDARD - R$ 45,00 - até 500 💰

GOLD - R$ - 50,00 - até 600 💰

PLATINUM - R$ -70,00 - até 700 💰

BUSINESS - 80,00 - até 900 💰 

BLACK - R$100,00 - até 900 💰

INFINITE - R$ 100,00 - até 1100 💰

AMEX - 180,00  - até 1300 💰",1445415852912873473,1450612555001573376,,gold
663,2021-10-19T23:59:18.000Z,@gold_hyuman やたーーー偉い貰った…😭はるもちさんもすっごい頑張ってる…仕事も生活もイラストも漫画も凄く頑張ってて偉い🌸👏👏👏,967033628592021504,1450612554393288709,,gold
664,2021-10-19T23:59:16.000Z,"RT @fadedgypsy1: @wba_max Honest to God, if men had periods, tampons would be free; made out of gold lace; and hand delivered every month b…",967622308570439682,1450612545300041731,,gold
665,2021-10-19T23:59:16.000Z,"@MarketWatch #GOLD #spx #Bitcoin #Crypto #cryptocurrencies  #investing #investment #SAFEMOONARMY   #Mars #doge #dogecoin #StockMarket According ""The Mars Hypothesis,"" stocks are guaranteed to fall between Oct 24, 2021 and Jan 24, 2022. Go on Amazon to preview why! https://t.co/4d369gdxl1",1215842983389646848,1450612543538569222,,gold
666,2021-10-19T23:59:15.000Z,"RT @Trevor_Lane: Huh, he looks good in purple and gold",29050984,1450612542179524609,,gold
667,2021-10-19T23:59:15.000Z,@DonaldJTrumpJr Remember when your dad paid actors to stand in Trump Tower and clap when he rode his gaudy gold painted escalator to the lobby?,768483312801243137,1450612539260293125,,gold
668,2021-10-19T23:59:13.000Z,RT @KandemrKoseogLu: @kucoincom @keep_project @protonxpr @polkastarter #xpr #ProtonChain @protonxpr ⚛️💎⚛️💎⚛️ It's being processed like gold…,846637546339647488,1450612534143176706,,gold
669,2021-10-19T23:59:12.000Z,"@LongBallToNoOne I heard Gold Ship didn't feel like running during this race, so Uchida chose to take a wide turn to ride closer to the stands so that Gold Ship would hear the crowd cheering and get motivated to win. It worked.",440633380,1450612529294675973,,gold
670,2021-10-19T23:59:12.000Z,"📸 REMINI 
• 1 bulan (shared) : 20k
• 1 bulan (private) : 68k

🐞 PICSART GOLD
• 3 bulan (sharing) : 20k
• 3 bulan (private) : 31k

🐰 TEZZA 
• 1 tahun (android) : 22k
• 1 tahun (ios) : 30k

🎵 RESSO 
• 3 bulan : 23k

⏳ NAMECHEAP VPN
• 1 bulan : 22k

t. Murah
#zonauang",1392797410569592838,1450612528870944774,,gold
671,2021-10-19T23:59:12.000Z,I’ll just leave at this. Ps you forgotv my other belt and my gold medal. Just saying @danawhite https://t.co/dOaSYQ4rIJ,37655212,1450612528791261187,,gold
672,2021-10-19T23:59:12.000Z,@NeoValentine @CardPurchaser @GrandSalamiSC You have my vladdy gold nug card lol nice pull,1224355293800402944,1450612526635491332,,gold
673,2021-10-19T23:59:11.000Z,"RT @Trevor_Lane: Huh, he looks good in purple and gold",306952446,1450612522814517248,,gold
674,2021-10-19T23:59:10.000Z,"RT @maodeouro01: ✅ UNIDADE 
 
CLASSIC - R$ 45,00 - até 500 💰

STANDARD - R$ 45,00 - até 500 💰

GOLD - R$ - 50,00 - até 600 💰

PLATINUM - R$…",1100941296829640705,1450612521619054596,,gold
675,2021-10-19T23:59:09.000Z,"RT @cabanafestrj: ESTAVAM COM SAUDADE? 😍

Depois de vários meses aguardando, sem poder trazer o entretenimento que sempre trouxemos… Voltam…",1334972512929767425,1450612516464336901,,gold
676,2021-10-19T23:59:09.000Z,"RT @THR_esports: Forza Horizon has gone gold! Which have you played? 

❌ Forza Motorsport
✅ Forza Motorsport 2
❌ Forza Motorsport 3
✅ Forza…",1282357514,1450612514710966277,,gold
677,2021-10-19T23:59:08.000Z,RT @Ajwalker__: Old but gold✨✨🥀 https://t.co/noXWFqVDBe,766971855764852737,1450612512693555202,,gold
678,2021-10-19T23:59:08.000Z,"RT @TrinaLarson9: Jackson Featherweight China cream soup bowl, pink blue yellow floral, tulip in center. Gold gilt, two handles, good condi…",2478669578,1450612511804383240,,gold
679,2021-10-19T23:59:07.000Z,"This hurts, @Chrisayresva was genuinely an amazing person. Through everything he was dealing with, he would still take the time to respond to fans on here, myself included. A pure soul with a heart of gold. Rest easy Chris, we love you❤️",731602348599087104,1450612508662829058,,gold
680,2021-10-19T23:59:07.000Z,@StarOfLife_Pitt @AlexDuginske @EASPORTS_MUT @DeSeanJackson10 @JHouston50 @ajgreen_18 We’re the only team left in the game that has a gold QB as their only option on their theme team.,458538594,1450612508625092612,,gold
681,2021-10-19T23:59:07.000Z,"RT @BemusedBehemoth: We also got an unplated raw cast colour sample for @SockmuffinArts 's pin in my inbox today. 

The final pin will have…",334312303,1450612507891089408,,gold
682,2021-10-19T23:59:07.000Z,"RT @Alwaysn4evaArt: Good Morning,  Russell Westbrook

The MVP
THE 2X SCORING CHAMP 
THE 3X ASSIST CHAMP
THE TRIPLE DOUBLE KING 
THE 9X ALL…",3040249715,1450612505911468032,,gold
683,2021-10-19T23:59:05.000Z,"【音の寄り道】ブログ記事
Acustica Audio - Gold 3について
https://t.co/Pu3px8pFTF
https://t.co/cQqdjsavb4",1094106239510835200,1450612498143535105,,gold
684,2021-10-19T23:59:05.000Z,Britt Nicole - Gold,1156468087354527744,1450612497891971072,,gold
685,2021-10-19T23:59:05.000Z,"Messi Fifa 365 Gold
$5 https://t.co/TpSv1aqI9o",2231617934,1450612497711468549,,gold
686,2021-10-19T23:59:03.000Z,"@ennolenze Oh, ich wollte nicht auf Solarzellen oder sowas hinaus.

Habt ihr eine Möglichkeit, euch einige dieser gold-silberfarbenen Rettungsdecken zu organisieren, wie sie üblich in KFZ-Verbandskästen sind?",946691766354366464,1450612490757419008,,gold
687,2021-10-19T23:59:03.000Z,"10k Gold Wedding Bands for couple, 5mm Unique wedding band - solid gold everyday ring - stacking jewelry https://t.co/mAnmkQmM5R via @Etsy",1227630960512045056,1450612489683668998,,gold
688,2021-10-19T23:59:02.000Z,RT @_Larenzo: Etched in our hearts in gold! They'll never be forgotten! #EndSARS #EndSARSMemorial,1177644228010299401,1450612487196393474,,gold
689,2021-10-19T23:59:02.000Z,@StocksToTrade Gold!,1282441435200008192,1450612485388750855,,gold
690,2021-10-19T23:59:01.000Z,"RT @charts_k: ""Permission to Dance"" has been certified RIAJ Gold for Downloads (100,000), @BTS_twt's third song to achieve this in Japan af…",1300628945168027648,1450612483903787012,,gold
691,2021-10-19T23:59:01.000Z,RT @xyndyrteano: Deserve akong ingatan kasi gold ako.,1028262501350141952,1450612482385448962,,gold
