,id,author_id,text,created_at,Keyword,geo
572,1449766540069511174,1434200922436083712,"RT @CoinMarketCap: Will miners start attacking Ethereum? 😬

Bitcoiner @Dennis_Porter_ thinks the network will have BIG problems as it migra…",2021-10-17T15:57:33.000Z,bitcoin,
573,1449766539234721795,1448106138826854406,"RT @gemhost: $200 GIVEAWAY 

• RT &amp; Join TG ( reply proof ) 
https://t.co/55Lf8j3Gjf

Ends in 48 hours 
——————————————-
$CISLA 🏝️ Decentral…",2021-10-17T15:57:32.000Z,bitcoin,
574,1449766538853105664,293810173,"RT @BTCGandalf: Cuban just came up with brand new FUD:

The whole world is going to collude in not selling any #bitcoin to El Salvador and…",2021-10-17T15:57:32.000Z,bitcoin,
575,1449766538555318277,702874055,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTION…",2021-10-17T15:57:32.000Z,bitcoin,
576,1449766538010144773,1163052696800235526,#BITCOIN RABBIT HOLE VENN DIAGRAM https://t.co/wtyknDcFsb,2021-10-17T15:57:32.000Z,bitcoin,
577,1449766537456459780,1419335548787953666,"RT @AirdropDet: 🔍 New #Airdrop: Hero Arena

💲 Reward: Up to 20 HERA [~$2] + 10,000 HERA [~$1000] referral pool 

🔴 Start the airdrop bot: h…",2021-10-17T15:57:32.000Z,bitcoin,
578,1449766535396876293,1441956806792646656,"RT @0x_bnb: @SinCityToken is live on @PancakeSwap 🔥🔥🔥🔥

Fans of #GTA will definitely love this #P2E gaming🎮

$SIN is live on @PancakeSwap a…",2021-10-17T15:57:32.000Z,bitcoin,
579,1449766535149408256,2692329679,"RT @BTCTN: This time around, #Bitcoin's unknown and mysterious inventor, #SatoshiNakamoto is now the 20th richest person(s) on the face of…",2021-10-17T15:57:31.000Z,bitcoin,
580,1449766534503600129,705701982003134464,"RT @TheMoonCarl: What’s your #Bitcoin buying strategy?

I dollar cost average and it’s worked out tremendously for me! 🥰",2021-10-17T15:57:31.000Z,bitcoin,
581,1449766532897255424,1376669141571141641,RT @BitcoinMagazine: “Grayscale’s official filing will kick off a 75-day review period for the SEC to either approve or deny the spot Bitco…,2021-10-17T15:57:31.000Z,bitcoin,
582,1449766532503019525,1017442893890453505,"RT @thatnayyar: Ross Ulbricht’s clemency petition is closing in on half of a million signatures and the effort is only 51,014 signatures aw…",2021-10-17T15:57:31.000Z,bitcoin,
583,1449766532427534341,1390594037476995073,"RT @Yashar_Samurai: You want to know how #MXS is so Successful? Dedication &amp; hard work and great Teamwork is the secret to success! 🤑🚀

🌐 h…",2021-10-17T15:57:31.000Z,bitcoin,
584,1449766529319391232,1397807835862421507,"@LynAldenContact #BNbitcoin's engines are warming up...

...and there are seats for everyone onboard!

The first PoW-mined BEP20 token is the most neutral project on #BSC and, like #Bitcoin, belongs only to its users💪

Stay tuned🚀🚀🚀

#Crypto #Binance #BTC #DeFi #BNB #BinanceSmartChain #GameFi",2021-10-17T15:57:30.000Z,bitcoin,
585,1449766529059409923,1394602108100485124,"3D Crypto
@cz_binance @binance @AlpacaFinance @dogecoin @Bitcoin @opensea 
#BinanceNFT #Bitcoin #dogecoin #Binance #alpaca https://t.co/uuoSCFrk38",2021-10-17T15:57:30.000Z,bitcoin,
586,1449766528849743873,1364768699966750722,@farukbeser Bunun sebebi fakir ülkelerin paralarının daha hızlı değer kaybetmesi. İhtiyarların teknolojiyi anlamaması normal 10 yıldır babama bitcoin anlatıyorum oda sizin gibi blok zincire direk girip inceleyemediği için anlayamıyor.,2021-10-17T15:57:30.000Z,bitcoin,
587,1449766527750721542,1401101924552765440,"RT @Alyattes_ALYA: YOU CAN REGISTER ON NOV 1 . 

 #alya #alyattes #alyatoken #alyacare #cryptocurrency #btc  #eth #bitcoin  #ethereum #ICO…",2021-10-17T15:57:30.000Z,bitcoin,
588,1449766527083823106,4023656179,"@mikealfred Bitcoin is for 🐳 now, if you invest 250$ into $SHIB if hit 1$ you can have 1 Million $ if you buy Bitcoin for 250$ must go to 100 000$ for you to double your investment. It’s fact. Check your facts right. 😉",2021-10-17T15:57:30.000Z,bitcoin,
589,1450129543201628162,1374586992730673155,"RT @ari10com: Let's start the game! 😎

You have 5 days. Good luck, geckos! 

https://t.co/ii4f0GG3fS

#Ari10 #tokenization #airdrop #Bitcoi…",2021-10-18T15:59:59.000Z,bitcoin,
590,1450129543147184132,1288242889387061250,"RT @MorningBrew: Tesla's bitcoin holdings are now worth $2.7 billion

Bitcoin price at purchase: $34,700

Current bitcoin price: $62,100

7…",2021-10-18T15:59:59.000Z,bitcoin,
591,1450129542610399233,1348040081286832128,"RT @Kahinbey21: #Ravencoin tahtacıları alınları hızlandırıyor 👍

Sabırla bekleyin hedefimiz ansızın gelecektir 

#bitcoin #btc",2021-10-18T15:59:59.000Z,bitcoin,
592,1450129542006198282,1362392202685505538,"RT @LoneWhiteWolFFF: It’s only the beginning in for $KdA, soon kaddex will beavailable with 0 fees , and all this Bitcoin cash accumulating…",2021-10-18T15:59:59.000Z,bitcoin,
593,1450129541461118983,1444978675389288449,"RT @airdropinspect: New airdrop: TroyTrade New Round (TROY)
Total Reward: 490,000 TROY
Rate: ⭐️⭐️⭐️⭐️⭐️
Market: Binance, Gate, CoinMarketCa…",2021-10-18T15:59:59.000Z,bitcoin,
594,1450129540160786436,889949870487777281,"RT @hashrateindex: Good morning and happy Monday, miners! 🌞

It's a great day to be hashing! The #Bitcoin hashprice is closing in on its ye…",2021-10-18T15:59:59.000Z,bitcoin,
595,1450129540110594050,479711177,"RT @JohnEDeaton1: Oct. 6, 2020:
Lubin admits he has a “regulatory advantage” &amp; claims “Bitcoin and Ether arrived before regulators were pay…",2021-10-18T15:59:59.000Z,bitcoin,
596,1450129539250720773,2148686011,"Today top headlines on #CryptoWeekly w/ @KavitaGupta19 are:

1⃣ US has become the #1 destination for #Bitcoin mining
2⃣ @FTX_Official will be the official #crypto exchange for @ICC events
3⃣ FOX  has launched a line of #NFTs 
.... and more

Tune in now👉 https://t.co/YSGZADWHiI https://t.co/1iUajnrrVz",2021-10-18T15:59:58.000Z,bitcoin,
597,1450129538881519618,1250136957369421825,"In a world with bitcoin as the global reserve asset, all other things held constant, economic growth would be slower. Absence of inflationary monetary policy would remove one incentive for reinvesting wealth",2021-10-18T15:59:58.000Z,bitcoin,
598,1450129537891594241,875727803051778048,RT @TrustWallet: Almost exactly 6 months ago - 18th April 2021 was the last time we saw a $60k #Bitcoin 👀,2021-10-18T15:59:58.000Z,bitcoin,
599,1450129536893521920,1308404331016790017,"@piratebeachbum @chowcollection @eric_lombrozo Felt it, since childhood, and it's been guiding my entire life until now. However, Bitcoin puts that inner compass on steroids as it enables you freedom to truly go after your dreams.",2021-10-18T15:59:58.000Z,bitcoin,
600,1450129536646012932,145400961,"RT @ProfesorKitap: Herkes #Bitcoin konuşuyor, yatırım yapıyor, alıyor-satıyor, acaba geç mi kaldık, nasıl öğreneceğiz, nasıl güvenli yatırı…",2021-10-18T15:59:58.000Z,bitcoin,
601,1450129535182196742,53073144,RT @jclcapital: Situational awareness on #Bitcoin https://t.co/53phVH6YbQ,2021-10-18T15:59:57.000Z,bitcoin,
602,1450129533655465986,479711177,"RT @JohnEDeaton1: Oct. 2020:
One River bets $1 billion on Bitcoin and Ether; 

Nov. 20, 2020:
@VitalikButerin states “we” are “getting rid…",2021-10-18T15:59:57.000Z,bitcoin,
603,1450129533470920709,832883248762060801,@coinbase Bitcoin is trying to force coins down . Check it out . Crooked Crypto https://t.co/yxlIJgFVW2,2021-10-18T15:59:57.000Z,bitcoin,
604,1450129529767297029,1444479428591947777,"RT @iamjosephyoung: Institutional Bitcoin bull market is nearing.

- futures based Bitcoin ETF
- interactive brokers reportedly preparing c…",2021-10-18T15:59:56.000Z,bitcoin,
605,1450129526508429320,88428192,RT @saylor: This is a golden reminder to think for yourself. #Bitcoin https://t.co/hqLbxGtvCV,2021-10-18T15:59:55.000Z,bitcoin,
606,1450129526449602571,1429041705668337674,"RT @CRYPTOTIPSKING1: $hot is hot ! Buying at these range the coin is about to rise ! 
 #HOT
ENTRY : 0.0095
TARGET : 0.01 / 0.015 / 0.02
SL…",2021-10-18T15:59:55.000Z,bitcoin,
607,1450129525992460295,3722143936,RT @saylor: This is a golden reminder to think for yourself. #Bitcoin https://t.co/hqLbxGtvCV,2021-10-18T15:59:55.000Z,bitcoin,
608,1450129524910288900,1185777916623212544,"RT @amfeixinvestors: Let’s hear #amfeixvictims stories!
Are you aware @amfeix what is really happening to #amfeixinvestors? #Bitcoin 
@maxk…",2021-10-18T15:59:55.000Z,bitcoin,
609,1450129523631169536,1326240469945344000,RT @binance: #Bitcoin just had its highest ever weekly close. https://t.co/9LvVq0p6zd,2021-10-18T15:59:55.000Z,bitcoin,
610,1450129522360086529,890218347522031618,"@DA_GPL Investing today will save you the stress of financial crisis tomorrow.. Live the kind of life you want today by investing and trading Bitcoin. Trade with a professional trader and start making good profits today.
@Lisahawthorrne for transparency and trust.",2021-10-18T15:59:54.000Z,bitcoin,
611,1450129521231990794,1411816820747771909,"RT @_hamster_coin: (\_/)
( •_•)
/ &gt;🐹     🎉🎉🎉🚀

Hold #Ham Earn #Btc

#ElonMusk #Hamstercoin #Bitcoin",2021-10-18T15:59:54.000Z,bitcoin,
612,1450129519055147008,180625956,RT @saylor: This is a golden reminder to think for yourself. #Bitcoin https://t.co/hqLbxGtvCV,2021-10-18T15:59:54.000Z,bitcoin,
613,1450129518203711488,1436309120731258884,"RT @Meong_055: @krakenfx https://t.co/a3zvfsIpXc

#ENTERART #NFTART  #ethereum #blockchain #bitcoin #altcoins #defi #bsc #EnterShillGang ht…",2021-10-18T15:59:53.000Z,bitcoin,
614,1450129517654183943,1380053612039176192,"RT @airdropinspect: New airdrop: Mizar (BUSD)
Total Reward: 2,500 BUSD
Rate: ⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 100
Distribution: within…",2021-10-18T15:59:53.000Z,bitcoin,
615,1450129517192810505,2524156707,"@nic__carter @thebitcoinrabbi @NeerajKA The Bitcoin not the Backstreet lol. Nic, you made it.",2021-10-18T15:59:53.000Z,bitcoin,
616,1450129516601307139,1254695298787467264,"RT @AirdropDet: 🔍 New #Airdrop: Lord Arena

💲 Reward: Up to 57 LORDA [~$8.55] + 33,500 LORDA [~$5,000] referral pool

🔴 Start the airdrop b…",2021-10-18T15:59:53.000Z,bitcoin,
617,1450129515645177858,859863589842280449,"RT @mark_19_76: @defichain @pakpakchicken Well, $DFI by @defichain is the perfect companion to #Bitcoin",2021-10-18T15:59:53.000Z,bitcoin,
618,1450129510553329670,1389663702048251915,"RT @altcoin_patronu: Herkese merhaba😍
Hem proje hem de teknik bakimindan bomba gibi yeni bir coin buldum. Nakitiniz varsa paylasabilirim. #…",2021-10-18T15:59:52.000Z,bitcoin,
619,1450129508124790784,1235391704037027842,"If you’re looking at #ANY for the exposure to bitcoin, I think $HUT is a better play (with a recent analyst upgrade of $20 PT). If you’re looking for a squeeze, $PROG has the fundamentals and huge catalysts. ANY could squeeze on momentum but merger details are pretty bad https://t.co/Fftf0uEqTG",2021-10-18T15:59:51.000Z,bitcoin,
620,1450129508028362753,1448743621310754816,"“I don’t think it is their duty to put #Bitcoin on their balance sheet, I think it is their duty to research the asset and figure out if they want to proceed in any manner.” ~ @JohnPompliano",2021-10-18T15:59:51.000Z,bitcoin,
621,1450129505192873984,1405304857452449794,"RT @ashwsbreal: Just had a call with a big whale, 

#Bitcoin all time high is coming.",2021-10-18T15:59:50.000Z,bitcoin,
622,1450129504022634499,733779621678702592,"RT @AirdropDet: 🔍 New #Airdrop: Lord Arena

💲 Reward: Up to 57 LORDA [~$8.55] + 33,500 LORDA [~$5,000] referral pool

🔴 Start the airdrop b…",2021-10-18T15:59:50.000Z,bitcoin,
623,1450129503569780741,1284043031574962176,@IsraeliPM_Rus @KremlinRussia Bitcoin 12.000 usd yes,2021-10-18T15:59:50.000Z,bitcoin,
624,1450129503364141057,77723584,#Bitcoin : มันเป็นการก่อกบฏกับเผด็จเงินตรา ตอนนี้นายธนาคารกลางได้โปรดพิมพ์เงินต่อไป เพื่อที่พวกเราเหล่าผู้ถือครอง #Bitcoin จะได้สูงขึ้นไปอีก. https://t.co/reKPzQP9Gl,2021-10-18T15:59:50.000Z,bitcoin,
625,1450129502730866693,1375207331387039749,"RT @NFTMasterclass: OPPORTUNITY ALERT: Airdrop / NFTGiveaway - win, HODL /convert to Cash, ETH or Bitcoin

Win one of the RARE PANGAEAN NFT…",2021-10-18T15:59:50.000Z,bitcoin,
626,1450129502508498950,202184252,RT @naiiveclub: #Bitcoin https://t.co/JdDWMVhhfM,2021-10-18T15:59:50.000Z,bitcoin,
627,1450129502303137795,1316704674456764423,"RT @CryptoNewsYes: ➡️Bank Of England Will Scramble To Buy #Bitcoin Before It Hits $1 Million, Says @MaxKeiser...

“#BTC is designed to trig…",2021-10-18T15:59:50.000Z,bitcoin,
628,1450129502298857476,1325975548515016704,RT @jclcapital: #Bitcoin is beautiful. https://t.co/QXY2n3EuHv,2021-10-18T15:59:50.000Z,bitcoin,
629,1450129501778845698,1404173276151226370,"🌠Yakın Gelişmeler;
➖Harmony (ONE) Ethereum Köprüsü (15/10) 
➖Harmony (#ONE) Bitcoin Köprüsü (31/10)",2021-10-18T15:59:49.000Z,bitcoin,
630,1450129501552324611,1449026276090646563,RT @bitcoin_kurdu: Kulağa çok çılgın gelecek ama bu gerçek #Bitcoin 140 bin dolara alın ve bekleyin.,2021-10-18T15:59:49.000Z,bitcoin,
631,1450129501317386249,479711177,"RT @JohnEDeaton1: Clayton goes to 1River to push Bitcoin &amp; Ether;

At the SEC Hinman collected $15m from his law firm - a Board member of E…",2021-10-18T15:59:49.000Z,bitcoin,
632,1450129496259051522,1108493361986576384,RT @BitcoinMagazine: $62k #Bitcoin https://t.co/vusRnVVoH9,2021-10-18T15:59:48.000Z,bitcoin,
633,1450129492626886665,1153573148559888384,"RT @BinanceKiller: #Bitcoin $BTC Update

 i'm very bullish even if there is a small possible correction -5 or 12% 

Buy Zones 61-55K https:…",2021-10-18T15:59:47.000Z,bitcoin,
634,1450129492022808579,1383971585183293440,RT @CGasparino: BREAKING- @MilkenInstitute conference will feature plenty of #Crypto commentary and @FoxBusiness has learned that prominent…,2021-10-18T15:59:47.000Z,bitcoin,
635,1450129491142094855,1367316126867337219,https://t.co/RY5uYWyWYb,2021-10-18T15:59:47.000Z,bitcoin,
636,1450129491028848641,1430695876066938882,"RT @kale_abe: Win a dope NFT. Like, RT + Comment ""Whitelist"" + your eth address

MONSTER NEW VID: #BITCOIN ATH WILL TRIGGER 279X GAINS FOR…",2021-10-18T15:59:47.000Z,bitcoin,
637,1450129488826839043,1410013336486432768,"RT @BTC_Archive: SEC-registered investment advisors manage more than $110 trillion. 

Now they can buy #Bitcoin and #Bitcoin ETFs from arou…",2021-10-18T15:59:46.000Z,bitcoin,
638,1450129488382152712,712035719972298753,RT @acczibit: Bitcoin https://t.co/m8ZKzGNsYN,2021-10-18T15:59:46.000Z,bitcoin,
639,1450129486725320706,1272654842557632512,"Good morning and happy Monday, miners! 🌞

It's a great day to be hashing! The #Bitcoin hashprice is closing in on its yearly high, and is currently $0.39/TH 🤑🤑🤑

You can stay on top of all of mining's most important data / metrics on Hashrate Index 👇 
https://t.co/rcpGK0sjMb https://t.co/2rQVnviB82",2021-10-18T15:59:46.000Z,bitcoin,
640,1450129486545047553,1250288783871729664,"RT @CsProOfficial: ❓❓❓ Why is the CSPRO blockchain necessary?

The Chinese authorities took strong actions against Bitcoin. The authorities…",2021-10-18T15:59:46.000Z,bitcoin,
641,1450129486293479427,1270058238445260803,RT @CGasparino: BREAKING- @MilkenInstitute conference will feature plenty of #Crypto commentary and @FoxBusiness has learned that prominent…,2021-10-18T15:59:46.000Z,bitcoin,
642,1450129485475377152,1445261271234867200,"RT @tylerbossetti: Buy ALT coins. 

Use those profits to buy more Bitcoin.

Borrow against my BTC profits via Blockfi, Celsius &amp; Nexio -- T…",2021-10-18T15:59:46.000Z,bitcoin,
643,1450129484464615424,1261713765063700481,"Crypto Prices (USD/₿)

Bitcoin ➣ $62014.5762➶
PancakeSwap ➣ $19.7516➷
Aave ➣ $295.1602➶
NEARProtocol ➣ $7.7597➶
Quant ➣ $297.0252➷
TheGraph ➣ $0.7687➶
Bitcoinsv ➣ $167.8939➶

#Crypto #Bitcoin #PancakeSwap #Aave #NEARProtocol #Quant #TheGraph #Bitcoinsv",2021-10-18T15:59:45.000Z,bitcoin,
644,1450129484141809664,1449323863490371589,@PigBossToken #Airdrops #Shiba #BscGems #Bitcoin,2021-10-18T15:59:45.000Z,bitcoin,
645,1450129484049522700,1448293344778489860,"RT @AirdropDet: 🔍 New #Airdrop: Lord Arena

💲 Reward: Up to 57 LORDA [~$8.55] + 33,500 LORDA [~$5,000] referral pool

🔴 Start the airdrop b…",2021-10-18T15:59:45.000Z,bitcoin,
646,1450129482816184321,1437476439687942151,"RT @AirdropDet: 🔍 New #Airdrop: Lord Arena

💲 Reward: Up to 57 LORDA [~$8.55] + 33,500 LORDA [~$5,000] referral pool

🔴 Start the airdrop b…",2021-10-18T15:59:45.000Z,bitcoin,
647,1450129481343987714,1344645965987373058,"RT @saylor: My conversation with @Firas_Zahabi on #Bitcoin, inflation, bleeding, MMA, athletic performance, property rights, energy systems…",2021-10-18T15:59:45.000Z,bitcoin,
648,1450129480941543429,1364674523178676227,Think about that.  +$100 Trillion in assets managed by Registered Investment Advisors.  The #Bitcoin and #Crypto train keeps on gaining steam! https://t.co/CzvZd2MpVj,2021-10-18T15:59:45.000Z,bitcoin,
649,1450129480484376576,3158218781,"@herminghaus Tell me one thing where you ""must"" say the gov. the source of funds, so I can response better.

Bitcoin is not for buying things that are less valuable as time passes.

To build a wealth, Bitcoin will be used as collateral.

You don't spend real money to buy ""cars"".",2021-10-18T15:59:44.000Z,bitcoin,
650,1450129480236691459,1278604606910562304,"RT @FinanceFr1: #TwitterGamesNFTL
#Bitcoin #ETH #BNB #XTZ 
#BSC #HecoChain #MATIC #Cardano 
impossible to have $NFTL #NFTLotteryTicket 
#AV…",2021-10-18T15:59:44.000Z,bitcoin,
651,1450129479733497861,1296729786866380800,"RT @kandemirrmehmet: Dolar 9.30 seviyesine geldi. Cuma günü ADİL bir şekilde yapacağım çekilişte 1 takipçime 500$ göndereceğim. 

Ama o zam…",2021-10-18T15:59:44.000Z,bitcoin,
652,1450129477632147459,4748549778,Bitcoin broke through 60k 😁,2021-10-18T15:59:44.000Z,bitcoin,
653,1450129477183303683,1440866787533361156,@PigBossToken Nyc project 👍#Airdrops#Shiba#BscGems#Bitcoin,2021-10-18T15:59:44.000Z,bitcoin,
654,1450129476508168196,1446379164718805023,"RT @robinhoodcry: 100 TL çekiliş vakti 🔥🔥

-Bu tweti rtleyip  

-BENİ TAKİP EDİP 2 ARKADAŞINI

ETİKETLEYEN 1 dostuma 100 TL  atıyorum 5 saa…",2021-10-18T15:59:43.000Z,bitcoin,
655,1450129475245588491,1416835218493874182,"RT @kale_abe: Win a dope NFT. Like, RT + Comment ""Whitelist"" + your eth address

MONSTER NEW VID: #BITCOIN ATH WILL TRIGGER 279X GAINS FOR…",2021-10-18T15:59:43.000Z,bitcoin,
656,1450129475065294850,1303192628356362240,"Happy Monday #Bitcoin frens!

(\_/)
( •  ̫ •) 
/ &gt;🎁 https://t.co/akOkKMhFOv",2021-10-18T15:59:43.000Z,bitcoin,
657,1450129473375023113,1447778085689044992,"RT @robinhoodcry: 100 TL çekiliş vakti 🔥🔥

-Bu tweti rtleyip  

-BENİ TAKİP EDİP 2 ARKADAŞINI

ETİKETLEYEN 1 dostuma 100 TL  atıyorum 5 saa…",2021-10-18T15:59:43.000Z,bitcoin,
658,1450129472846381063,1178672198506012678,"RT @AirdropStario: 💧 LandOrc Airdrop 💧

📍 Listed on: Uniswap

🏆 Task:          ➕ Up to 2 LORC (~$2.26)

👨‍👩‍👧 Referral:   ➕ 1350 LORC (~$15…",2021-10-18T15:59:43.000Z,bitcoin,
659,1450129472133349383,1208029993504260098,"$AMC HODL STRONG. Don't be a another one of Kenny's bitches and sell  !  HODL. ⏩

#bitcoin #Benzinga #stocknews #Traders https://t.co/Dfm6dijBKf",2021-10-18T15:59:42.000Z,bitcoin,
660,1450129471974035458,1120355942,"RT @JohnnyQuinnUSA: I completed an online course titled, ""#Bitcoin for Everybody"" and it was fantastic!

It is a 12 hour course, offered fo…",2021-10-18T15:59:42.000Z,bitcoin,
661,1450129471357415424,890218347522031618,"@Y1079FM @jayrock @KojoManuel @DjMicSmith Investing today will save you the stress of financial crisis tomorrow.. Live the kind of life you want today by investing and trading Bitcoin. Trade with a professional trader and start making good profits today.
@Lisahawthorrne for transparency and trust.",2021-10-18T15:59:42.000Z,bitcoin,
662,1450129469423947780,2859562092,RT @CriptoNoticias: Si quieres comprar o vender #bitcoin en #Venezuela ¡Opciones y facilidades sobran!🇻🇪👌.  Te dejamos una guía con las dif…,2021-10-18T15:59:42.000Z,bitcoin,
663,1450129469251989505,4769020233,"Indicadores de #Crypto
#Bitcoin
#TRON
#dogecoin
#Litecoin
#BNB
#Solana
#EpaVamosACuidarnos https://t.co/1w3OAfMHor",2021-10-18T15:59:42.000Z,bitcoin,
664,1450129468933222406,1431978858484535298,"RT @tailopez: I’m blessing 2 people with  $1,000 in Bitcoin in the next 24 hours! 

$500 in Bitcoin will go to someone who retweet’s this……",2021-10-18T15:59:42.000Z,bitcoin,
665,1450129468115374087,2848942445,RT @realtraderkang: $ANY Looking for candle above $8 and run Bitcoin moving up,2021-10-18T15:59:41.000Z,bitcoin,
666,1450129467905544194,4483655601,"(\_/)
( •_•)
/ &gt;#Bitcoin",2021-10-18T15:59:41.000Z,bitcoin,
667,1450129467838320640,1344353890548891648,"Don't miss this opportunity

#BTC #Bitcoin is looking to fly for the next few months

Options on bitcoin miners can bring hundreds of % gains.",2021-10-18T15:59:41.000Z,bitcoin,
668,1450129466651561997,1172632615393865730,"➡️Bank Of England Will Scramble To Buy #Bitcoin Before It Hits $1 Million, Says @MaxKeiser...

“#BTC is designed to trigger a meltdown of the current fiat money banking system.""

➡️@Grayscale hints at plans to convert #BTC trust into BTC-settled ETF!🚀

📽️ https://t.co/BaDdbIwbQs https://t.co/jctVero89s",2021-10-18T15:59:41.000Z,bitcoin,
669,1450129465636540417,1438545771381628933,@scrowder @rumblevideo #bitcoin isn't what it claims to be #btc https://t.co/NQ73dXJOQf,2021-10-18T15:59:41.000Z,bitcoin,
670,1450129464709586944,1414330198145835011,"INSECTILIAN SPIDER QUEEN AGENDAS : THE QUEEN IS A SENTIENT BEING, AND SHE CONTROLS THE WORLD WIDE WEB AND ALL TECHNOLOGIES AS THE 5G AND SKY NET.EVEN YOUR CRYPTO CURRENCY, BITCOIN AND ALL YOUR FINANCIAL SYSTEM IS UNDER HER CONTROL. SHE IS PLAYING HERE… https://t.co/QhL93jU8mK",2021-10-18T15:59:41.000Z,bitcoin,
671,1450129464705404929,602745064,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTION…",2021-10-18T15:59:41.000Z,bitcoin,
672,1450129464474619911,2508610596,"RT @HodlMagoo: The biggest thing I took away from the Mark Cuban discussion was encouragement. If Mark Cuban can become a billionaire, anyo…",2021-10-18T15:59:41.000Z,bitcoin,
673,1450129464420151297,1417082814588145668,"RT @BinanceKiller: #Bitcoin $BTC Update

 i'm very bullish even if there is a small possible correction -5 or 12% 

Buy Zones 61-55K https:…",2021-10-18T15:59:41.000Z,bitcoin,
674,1450129463421853702,2209818384,"RT @BitcoinMagazine: $1,200 stimulus checks sent in April 2020 would now be worth over $11,000 in #Bitcoin https://t.co/qrrm5Mm0yt",2021-10-18T15:59:40.000Z,bitcoin,
675,1450129461370888206,295985935,"EonClyde found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/jmbHTQxGYQ #cryptocurrency #53110 https://t.co/2wARt9AnLo",2021-10-18T15:59:40.000Z,bitcoin,
676,1450129461156974601,1211359842805268480,"Bitcoin, Ethereum, Crypto News and Price Data https://t.co/AkyVwPDgFr",2021-10-18T15:59:40.000Z,bitcoin,
677,1450129460074844164,1407046499389919243,"@coingecko I HAVE BEEN BUYING  AMC SHARES, GME SHARES, DOGECOINS , ETHEREUMS, AND PARTIAL BITCOIN SINCE LAST YEAR NOVEMBER  , I AM NOT SELLING A SINGLE CRYPTOCURRENCY COIN OR A SINGLE SHARE OF STOCK UNTIL THE YEAR 2040, LETS MAKE THIS MONEY,  WHO IS WITH  ME ?? #CRYPTOS #HODL #DiamondHands https://t.co/PXTrWn1X6D",2021-10-18T15:59:40.000Z,bitcoin,
678,1450129459760226307,1444653389481189383,"RT @gregory_raymond: L'open interest du #Bitcoin, soit le nombre de contrats dérivés ouverts, n'a jamais été aussi élevé au CME de Chicago…",2021-10-18T15:59:39.000Z,bitcoin,
679,1450129459030462474,107783103,"@Sergio16503234 @Bitcoin Cabal, esta es la propia https://t.co/3Ihi5wkEDC",2021-10-18T15:59:39.000Z,bitcoin,
680,1450129457453277186,20742670,"RT @Beautyon_: Bitcoin is not a rebellion; it is a database. Using Bitcoin makes Bitcoin powerful, not talking about it. If you're not inve…",2021-10-18T15:59:39.000Z,bitcoin,
681,1450129457126182917,1187599636451737602,"RT @BinanceKiller: #Bitcoin $BTC Update

 i'm very bullish even if there is a small possible correction -5 or 12% 

Buy Zones 61-55K https:…",2021-10-18T15:59:39.000Z,bitcoin,
682,1450129456635523078,1434518767405608965,$GEM #GEM Projelerimizden $OPCT hem günlük hem de 4H kırılımında kısa vadede iyi kâr bırakma potansiyeli var.İncelemenizi şiddetle öneriyorum.Uzun vadede önü açık güzel bir proje 🚀🚀 $BTC #Bitcoin #kripto $SOL https://t.co/VCPQhHdnHy,2021-10-18T15:59:39.000Z,bitcoin,
683,1450129455654096896,1412046091273527302,"Blockchain: #bitcoin,
            Amount: 101.67375 #BTC,
            Amount USD: 6302308.5,
            Transaction Type: transfer,
            Hash: b8530de54fa1ae8d90c6f328852b7fa5b88468b62c28603bdae9662ada65990d,

            https://t.co/cKtQmf0bUj",2021-10-18T15:59:38.000Z,bitcoin,
684,1450129455234441227,1325113737552908288,"RT @AirdropDet: 🔍 New #Airdrop: Lord Arena

💲 Reward: Up to 57 LORDA [~$8.55] + 33,500 LORDA [~$5,000] referral pool

🔴 Start the airdrop b…",2021-10-18T15:59:38.000Z,bitcoin,
685,1450129454097915913,1431712534214610946,"RT @caprioleio: Historically every time MVRV z-score reclaimed 3.0, #Bitcoin went on a parabolic price run for the next 1-2 months.

Bitcoi…",2021-10-18T15:59:38.000Z,bitcoin,
686,1450129453041037317,1480245001,"RT @tailopez: I’m blessing 2 people with  $1,000 in Bitcoin in the next 24 hours! 

$500 in Bitcoin will go to someone who retweet’s this……",2021-10-18T15:59:38.000Z,bitcoin,
687,1450129452688629763,1439491309149069314,"RT @kandemirrmehmet: Dolar 9.30 seviyesine geldi. Cuma günü ADİL bir şekilde yapacağım çekilişte 1 takipçime 500$ göndereceğim. 

Ama o zam…",2021-10-18T15:59:38.000Z,bitcoin,
688,1450129452357332997,936045243241287685,RT @APompliano: BREAKING: Interactive Brokers just announced they will empower Registered Investment Advisors across the United States to i…,2021-10-18T15:59:38.000Z,bitcoin,
